RUN	linebot.LineBotSimulation	linebotsimulation	1593596148802	 	3.3.1
REQUEST	16		who are you	1593596157286	1593596157287	OK	 
REQUEST	16		parrot	1593596157290	1593596157291	OK	 
REQUEST	16		send location	1593596157294	1593596157295	OK	 
REQUEST	16		send postback	1593596157298	1593596157299	OK	 
USER	All Check	16	END	1593596157279	1593596157301
USER	All Check	17	START	1593596157448	1593596157448
REQUEST	17		healthy	1593596157449	1593596157452	OK	 
REQUEST	17		who are you	1593596157454	1593596157455	OK	 
REQUEST	17		parrot	1593596157458	1593596157459	OK	 
REQUEST	17		send location	1593596157461	1593596157464	OK	 
REQUEST	17		send postback	1593596157466	1593596157468	OK	 
USER	All Check	17	END	1593596157448	1593596157470
USER	All Check	18	START	1593596157610	1593596157610
REQUEST	18		healthy	1593596157611	1593596157614	OK	 
REQUEST	18		who are you	1593596157616	1593596157617	OK	 
REQUEST	18		parrot	1593596157619	1593596157620	OK	 
REQUEST	18		send location	1593596157622	1593596157623	OK	 
REQUEST	18		send postback	1593596157626	1593596157627	OK	 
USER	All Check	18	END	1593596157610	1593596157628
USER	All Check	19	START	1593596157759	1593596157759
REQUEST	19		healthy	1593596157761	1593596157764	OK	 
REQUEST	19		who are you	1593596157765	1593596157767	OK	 
REQUEST	19		parrot	1593596157768	1593596157770	OK	 
REQUEST	19		send location	1593596157772	1593596157773	OK	 
REQUEST	19		send postback	1593596157775	1593596157776	OK	 
USER	All Check	19	END	1593596157759	1593596157777
USER	All Check	20	START	1593596157910	1593596157910
REQUEST	20		healthy	1593596157912	1593596157915	OK	 
REQUEST	20		who are you	1593596157918	1593596157919	OK	 
REQUEST	20		parrot	1593596157921	1593596157922	OK	 
REQUEST	20		send location	1593596157925	1593596157927	OK	 
REQUEST	20		send postback	1593596157933	1593596157936	OK	 
USER	All Check	20	END	1593596157910	1593596157937
USER	All Check	21	START	1593596158049	1593596158049
REQUEST	21		healthy	1593596158050	1593596158053	OK	 
REQUEST	21		who are you	1593596158055	1593596158056	OK	 
REQUEST	21		parrot	1593596158057	1593596158059	OK	 
REQUEST	21		send location	1593596158060	1593596158062	OK	 
REQUEST	21		send postback	1593596158064	1593596158066	OK	 
USER	All Check	21	END	1593596158049	1593596158067
USER	All Check	22	START	1593596158180	1593596158180
REQUEST	22		healthy	1593596158181	1593596158184	OK	 
REQUEST	22		who are you	1593596158185	1593596158187	OK	 
REQUEST	22		parrot	1593596158188	1593596158190	OK	 
REQUEST	22		send location	1593596158192	1593596158194	OK	 
REQUEST	22		send postback	1593596158196	1593596158197	OK	 
USER	All Check	22	END	1593596158180	1593596158198
USER	All Check	23	START	1593596158310	1593596158310
REQUEST	23		healthy	1593596158312	1593596158315	OK	 
REQUEST	23		who are you	1593596158316	1593596158317	OK	 
REQUEST	23		parrot	1593596158319	1593596158320	OK	 
REQUEST	23		send location	1593596158322	1593596158323	OK	 
REQUEST	23		send postback	1593596158325	1593596158326	OK	 
USER	All Check	23	END	1593596158310	1593596158328
USER	All Check	24	START	1593596158438	1593596158438
REQUEST	24		healthy	1593596158439	1593596158441	OK	 
REQUEST	24		who are you	1593596158443	1593596158444	OK	 
REQUEST	24		parrot	1593596158447	1593596158448	OK	 
REQUEST	24		send location	1593596158450	1593596158452	OK	 
REQUEST	24		send postback	1593596158454	1593596158455	OK	 
USER	All Check	24	END	1593596158438	1593596158456
USER	All Check	25	START	1593596158560	1593596158560
REQUEST	25		healthy	1593596158561	1593596158566	OK	 
REQUEST	25		who are you	1593596158567	1593596158569	OK	 
REQUEST	25		parrot	1593596158571	1593596158573	OK	 
REQUEST	25		send location	1593596158575	1593596158577	OK	 
REQUEST	25		send postback	1593596158579	1593596158581	OK	 
USER	All Check	25	END	1593596158560	1593596158582
USER	All Check	26	START	1593596158669	1593596158669
REQUEST	26		healthy	1593596158670	1593596158672	OK	 
REQUEST	26		who are you	1593596158674	1593596158676	OK	 
REQUEST	26		parrot	1593596158678	1593596158679	OK	 
REQUEST	26		send location	1593596158681	1593596158682	OK	 
REQUEST	26		send postback	1593596158684	1593596158685	OK	 
USER	All Check	26	END	1593596158669	1593596158687
USER	All Check	27	START	1593596158779	1593596158779
REQUEST	27		healthy	1593596158781	1593596158783	OK	 
REQUEST	27		who are you	1593596158785	1593596158786	OK	 
REQUEST	27		parrot	1593596158787	1593596158789	OK	 
REQUEST	27		send location	1593596158790	1593596158791	OK	 
REQUEST	27		send postback	1593596158793	1593596158794	OK	 
USER	All Check	27	END	1593596158779	1593596158795
USER	All Check	28	START	1593596158889	1593596158889
REQUEST	28		healthy	1593596158890	1593596158893	OK	 
REQUEST	28		who are you	1593596158896	1593596158898	OK	 
REQUEST	28		parrot	1593596158902	1593596158904	OK	 
REQUEST	28		send location	1593596158906	1593596158908	OK	 
REQUEST	28		send postback	1593596158911	1593596158913	OK	 
USER	All Check	28	END	1593596158889	1593596158915
USER	All Check	29	START	1593596158990	1593596158990
REQUEST	29		healthy	1593596158991	1593596158994	OK	 
REQUEST	29		who are you	1593596158996	1593596158997	OK	 
REQUEST	29		parrot	1593596158998	1593596159000	OK	 
REQUEST	29		send location	1593596159002	1593596159004	OK	 
REQUEST	29		send postback	1593596159006	1593596159007	OK	 
USER	All Check	29	END	1593596158990	1593596159008
USER	All Check	30	START	1593596159101	1593596159101
REQUEST	30		healthy	1593596159117	1593596159119	OK	 
REQUEST	30		who are you	1593596159120	1593596159121	OK	 
REQUEST	30		parrot	1593596159122	1593596159123	OK	 
REQUEST	30		send location	1593596159125	1593596159126	OK	 
REQUEST	30		send postback	1593596159129	1593596159131	OK	 
USER	All Check	30	END	1593596159101	1593596159132
USER	All Check	31	START	1593596159191	1593596159191
REQUEST	31		healthy	1593596159192	1593596159195	OK	 
REQUEST	31		who are you	1593596159197	1593596159198	OK	 
REQUEST	31		parrot	1593596159200	1593596159201	OK	 
REQUEST	31		send location	1593596159203	1593596159205	OK	 
REQUEST	31		send postback	1593596159207	1593596159209	OK	 
USER	All Check	31	END	1593596159191	1593596159210
USER	All Check	32	START	1593596159289	1593596159289
REQUEST	32		healthy	1593596159290	1593596159292	OK	 
REQUEST	32		who are you	1593596159294	1593596159295	OK	 
REQUEST	32		parrot	1593596159297	1593596159298	OK	 
REQUEST	32		send location	1593596159300	1593596159302	OK	 
REQUEST	32		send postback	1593596159304	1593596159306	OK	 
USER	All Check	32	END	1593596159289	1593596159307
USER	All Check	33	START	1593596159379	1593596159379
REQUEST	33		healthy	1593596159380	1593596159383	OK	 
REQUEST	33		who are you	1593596159385	1593596159386	OK	 
REQUEST	33		parrot	1593596159387	1593596159388	OK	 
REQUEST	33		send location	1593596159389	1593596159392	OK	 
REQUEST	33		send postback	1593596159394	1593596159395	OK	 
USER	All Check	33	END	1593596159379	1593596159396
USER	All Check	34	START	1593596159468	1593596159468
REQUEST	34		healthy	1593596159469	1593596159471	OK	 
REQUEST	34		who are you	1593596159473	1593596159474	OK	 
REQUEST	34		parrot	1593596159475	1593596159476	OK	 
REQUEST	34		send location	1593596159478	1593596159480	OK	 
REQUEST	34		send postback	1593596159481	1593596159482	OK	 
USER	All Check	34	END	1593596159468	1593596159483
USER	All Check	35	START	1593596159558	1593596159558
REQUEST	35		healthy	1593596159559	1593596159561	OK	 
REQUEST	35		who are you	1593596159563	1593596159565	OK	 
REQUEST	35		parrot	1593596159566	1593596159567	OK	 
REQUEST	35		send location	1593596159569	1593596159570	OK	 
REQUEST	35		send postback	1593596159571	1593596159573	OK	 
USER	All Check	35	END	1593596159558	1593596159574
USER	All Check	36	START	1593596159650	1593596159650
REQUEST	36		healthy	1593596159651	1593596159653	OK	 
REQUEST	36		who are you	1593596159655	1593596159656	OK	 
REQUEST	36		parrot	1593596159657	1593596159658	OK	 
REQUEST	36		send location	1593596159659	1593596159660	OK	 
REQUEST	36		send postback	1593596159662	1593596159664	OK	 
USER	All Check	36	END	1593596159650	1593596159666
USER	All Check	37	START	1593596159729	1593596159729
REQUEST	37		healthy	1593596159730	1593596159733	OK	 
REQUEST	37		who are you	1593596159734	1593596159735	OK	 
REQUEST	37		parrot	1593596159736	1593596159737	OK	 
REQUEST	37		send location	1593596159738	1593596159740	OK	 
REQUEST	37		send postback	1593596159743	1593596159744	OK	 
USER	All Check	37	END	1593596159729	1593596159746
USER	All Check	38	START	1593596159810	1593596159810
REQUEST	38		healthy	1593596159810	1593596159813	OK	 
REQUEST	38		who are you	1593596159815	1593596159815	OK	 
REQUEST	38		parrot	1593596159817	1593596159818	OK	 
REQUEST	38		send location	1593596159819	1593596159820	OK	 
REQUEST	38		send postback	1593596159822	1593596159823	OK	 
USER	All Check	38	END	1593596159810	1593596159824
USER	All Check	39	START	1593596159890	1593596159890
REQUEST	39		healthy	1593596159891	1593596159894	OK	 
REQUEST	39		who are you	1593596159896	1593596159898	OK	 
REQUEST	39		parrot	1593596159901	1593596159902	OK	 
REQUEST	39		send location	1593596159903	1593596159905	OK	 
REQUEST	39		send postback	1593596159906	1593596159907	OK	 
USER	All Check	39	END	1593596159890	1593596159908
USER	All Check	40	START	1593596159968	1593596159968
REQUEST	40		healthy	1593596159969	1593596159971	OK	 
REQUEST	40		who are you	1593596159972	1593596159973	OK	 
REQUEST	40		parrot	1593596159974	1593596159975	OK	 
REQUEST	40		send location	1593596159976	1593596159977	OK	 
REQUEST	40		send postback	1593596159979	1593596159980	OK	 
USER	All Check	40	END	1593596159968	1593596159981
USER	All Check	41	START	1593596160049	1593596160049
REQUEST	41		healthy	1593596160049	1593596160052	OK	 
REQUEST	41		who are you	1593596160053	1593596160054	OK	 
REQUEST	41		parrot	1593596160056	1593596160057	OK	 
REQUEST	41		send location	1593596160058	1593596160059	OK	 
REQUEST	41		send postback	1593596160061	1593596160063	OK	 
USER	All Check	41	END	1593596160049	1593596160065
USER	All Check	42	START	1593596160119	1593596160119
REQUEST	42		healthy	1593596160120	1593596160123	OK	 
REQUEST	42		who are you	1593596160124	1593596160125	OK	 
REQUEST	42		parrot	1593596160127	1593596160129	OK	 
REQUEST	42		send location	1593596160130	1593596160131	OK	 
REQUEST	42		send postback	1593596160133	1593596160134	OK	 
USER	All Check	42	END	1593596160119	1593596160135
USER	All Check	43	START	1593596160190	1593596160190
REQUEST	43		healthy	1593596160191	1593596160194	OK	 
REQUEST	43		who are you	1593596160195	1593596160196	OK	 
REQUEST	43		parrot	1593596160198	1593596160199	OK	 
REQUEST	43		send location	1593596160200	1593596160201	OK	 
REQUEST	43		send postback	1593596160203	1593596160204	OK	 
USER	All Check	43	END	1593596160190	1593596160206
USER	All Check	44	START	1593596160271	1593596160271
REQUEST	44		healthy	1593596160271	1593596160273	OK	 
REQUEST	44		who are you	1593596160274	1593596160275	OK	 
REQUEST	44		parrot	1593596160276	1593596160277	OK	 
REQUEST	44		send location	1593596160279	1593596160281	OK	 
REQUEST	44		send postback	1593596160283	1593596160284	OK	 
USER	All Check	44	END	1593596160271	1593596160285
USER	All Check	45	START	1593596160340	1593596160340
REQUEST	45		healthy	1593596160341	1593596160342	OK	 
REQUEST	45		who are you	1593596160343	1593596160344	OK	 
REQUEST	45		parrot	1593596160346	1593596160347	OK	 
REQUEST	45		send location	1593596160350	1593596160351	OK	 
REQUEST	45		send postback	1593596160352	1593596160353	OK	 
USER	All Check	45	END	1593596160340	1593596160354
USER	All Check	46	START	1593596160410	1593596160410
REQUEST	46		healthy	1593596160411	1593596160413	OK	 
REQUEST	46		who are you	1593596160414	1593596160415	OK	 
REQUEST	46		parrot	1593596160417	1593596160418	OK	 
REQUEST	46		send location	1593596160420	1593596160421	OK	 
REQUEST	46		send postback	1593596160422	1593596160423	OK	 
USER	All Check	46	END	1593596160410	1593596160424
USER	All Check	47	START	1593596160470	1593596160470
REQUEST	47		healthy	1593596160471	1593596160474	OK	 
REQUEST	47		who are you	1593596160475	1593596160475	OK	 
REQUEST	47		parrot	1593596160477	1593596160478	OK	 
REQUEST	47		send location	1593596160479	1593596160481	OK	 
REQUEST	47		send postback	1593596160482	1593596160483	OK	 
USER	All Check	47	END	1593596160470	1593596160484
USER	All Check	48	START	1593596160538	1593596160538
REQUEST	48		healthy	1593596160539	1593596160542	OK	 
REQUEST	48		who are you	1593596160543	1593596160544	OK	 
REQUEST	48		parrot	1593596160546	1593596160548	OK	 
REQUEST	48		send location	1593596160549	1593596160551	OK	 
REQUEST	48		send postback	1593596160552	1593596160553	OK	 
USER	All Check	48	END	1593596160538	1593596160554
USER	All Check	49	START	1593596160610	1593596160610
REQUEST	49		healthy	1593596160611	1593596160614	OK	 
REQUEST	49		who are you	1593596160615	1593596160617	OK	 
REQUEST	49		parrot	1593596160621	1593596160624	OK	 
REQUEST	49		send location	1593596160626	1593596160627	OK	 
REQUEST	49		send postback	1593596160628	1593596160629	OK	 
USER	All Check	49	END	1593596160610	1593596160630
USER	All Check	50	START	1593596160670	1593596160670
REQUEST	50		healthy	1593596160671	1593596160673	OK	 
REQUEST	50		who are you	1593596160674	1593596160675	OK	 
REQUEST	50		parrot	1593596160676	1593596160677	OK	 
REQUEST	50		send location	1593596160679	1593596160680	OK	 
REQUEST	50		send postback	1593596160682	1593596160683	OK	 
USER	All Check	50	END	1593596160670	1593596160684
USER	All Check	51	START	1593596160729	1593596160729
REQUEST	51		healthy	1593596160730	1593596160733	OK	 
REQUEST	51		who are you	1593596160734	1593596160735	OK	 
REQUEST	51		parrot	1593596160736	1593596160737	OK	 
REQUEST	51		send location	1593596160738	1593596160740	OK	 
REQUEST	51		send postback	1593596160742	1593596160743	OK	 
USER	All Check	51	END	1593596160729	1593596160744
USER	All Check	52	START	1593596160791	1593596160791
REQUEST	52		healthy	1593596160792	1593596160795	OK	 
REQUEST	52		who are you	1593596160796	1593596160797	OK	 
REQUEST	52		parrot	1593596160799	1593596160800	OK	 
REQUEST	52		send location	1593596160802	1593596160803	OK	 
REQUEST	52		send postback	1593596160804	1593596160805	OK	 
USER	All Check	52	END	1593596160791	1593596160806
USER	All Check	53	START	1593596160861	1593596160861
REQUEST	53		healthy	1593596160862	1593596160864	OK	 
REQUEST	53		who are you	1593596160865	1593596160866	OK	 
REQUEST	53		parrot	1593596160868	1593596160868	OK	 
REQUEST	53		send location	1593596160870	1593596160871	OK	 
REQUEST	53		send postback	1593596160872	1593596160873	OK	 
USER	All Check	53	END	1593596160861	1593596160874
USER	All Check	54	START	1593596160919	1593596160919
REQUEST	54		healthy	1593596160920	1593596160922	OK	 
REQUEST	54		who are you	1593596160923	1593596160924	OK	 
REQUEST	54		parrot	1593596160925	1593596160926	OK	 
REQUEST	54		send location	1593596160927	1593596160929	OK	 
REQUEST	54		send postback	1593596160933	1593596160935	OK	 
USER	All Check	54	END	1593596160919	1593596160936
USER	All Check	55	START	1593596160969	1593596160969
REQUEST	55		healthy	1593596160970	1593596160972	OK	 
REQUEST	55		who are you	1593596160973	1593596160974	OK	 
REQUEST	55		parrot	1593596160975	1593596160976	OK	 
REQUEST	55		send location	1593596160978	1593596160979	OK	 
REQUEST	55		send postback	1593596160980	1593596160982	OK	 
USER	All Check	55	END	1593596160969	1593596160983
USER	All Check	56	START	1593596161029	1593596161029
REQUEST	56		healthy	1593596161030	1593596161034	OK	 
REQUEST	56		who are you	1593596161035	1593596161036	OK	 
REQUEST	56		parrot	1593596161037	1593596161038	OK	 
REQUEST	56		send location	1593596161040	1593596161041	OK	 
REQUEST	56		send postback	1593596161043	1593596161043	OK	 
USER	All Check	56	END	1593596161029	1593596161045
USER	All Check	57	START	1593596161090	1593596161090
REQUEST	57		healthy	1593596161090	1593596161093	OK	 
REQUEST	57		who are you	1593596161094	1593596161095	OK	 
REQUEST	57		parrot	1593596161097	1593596161099	OK	 
REQUEST	57		send location	1593596161101	1593596161103	OK	 
REQUEST	57		send postback	1593596161105	1593596161106	OK	 
USER	All Check	57	END	1593596161090	1593596161107
USER	All Check	58	START	1593596161149	1593596161149
REQUEST	58		healthy	1593596161149	1593596161154	OK	 
REQUEST	58		who are you	1593596161158	1593596161159	OK	 
REQUEST	58		parrot	1593596161160	1593596161161	OK	 
REQUEST	58		send location	1593596161162	1593596161164	OK	 
REQUEST	58		send postback	1593596161165	1593596161166	OK	 
USER	All Check	58	END	1593596161149	1593596161167
USER	All Check	59	START	1593596161200	1593596161200
REQUEST	59		healthy	1593596161201	1593596161203	OK	 
REQUEST	59		who are you	1593596161204	1593596161205	OK	 
REQUEST	59		parrot	1593596161206	1593596161207	OK	 
REQUEST	59		send location	1593596161208	1593596161209	OK	 
REQUEST	59		send postback	1593596161210	1593596161211	OK	 
USER	All Check	59	END	1593596161200	1593596161212
USER	All Check	60	START	1593596161260	1593596161260
REQUEST	60		healthy	1593596161261	1593596161264	OK	 
REQUEST	60		who are you	1593596161266	1593596161267	OK	 
REQUEST	60		parrot	1593596161268	1593596161269	OK	 
REQUEST	60		send location	1593596161270	1593596161271	OK	 
REQUEST	60		send postback	1593596161273	1593596161274	OK	 
USER	All Check	60	END	1593596161260	1593596161275
USER	All Check	61	START	1593596161310	1593596161310
REQUEST	61		healthy	1593596161311	1593596161314	OK	 
REQUEST	61		who are you	1593596161315	1593596161315	OK	 
REQUEST	61		parrot	1593596161317	1593596161318	OK	 
REQUEST	61		send location	1593596161320	1593596161321	OK	 
REQUEST	61		send postback	1593596161322	1593596161323	OK	 
USER	All Check	61	END	1593596161310	1593596161324
USER	All Check	62	START	1593596161360	1593596161360
REQUEST	62		healthy	1593596161361	1593596161364	OK	 
REQUEST	62		who are you	1593596161365	1593596161366	OK	 
REQUEST	62		parrot	1593596161367	1593596161368	OK	 
REQUEST	62		send location	1593596161369	1593596161371	OK	 
REQUEST	62		send postback	1593596161372	1593596161373	OK	 
USER	All Check	62	END	1593596161360	1593596161374
USER	All Check	63	START	1593596161418	1593596161418
REQUEST	63		healthy	1593596161418	1593596161420	OK	 
REQUEST	63		who are you	1593596161422	1593596161423	OK	 
REQUEST	63		parrot	1593596161424	1593596161425	OK	 
REQUEST	63		send location	1593596161427	1593596161428	OK	 
REQUEST	63		send postback	1593596161430	1593596161431	OK	 
USER	All Check	63	END	1593596161418	1593596161432
USER	All Check	64	START	1593596161470	1593596161470
REQUEST	64		healthy	1593596161471	1593596161473	OK	 
REQUEST	64		who are you	1593596161475	1593596161476	OK	 
REQUEST	64		parrot	1593596161477	1593596161478	OK	 
REQUEST	64		send location	1593596161479	1593596161481	OK	 
REQUEST	64		send postback	1593596161483	1593596161484	OK	 
USER	All Check	64	END	1593596161470	1593596161485
USER	All Check	65	START	1593596161520	1593596161520
REQUEST	65		healthy	1593596161520	1593596161522	OK	 
REQUEST	65		who are you	1593596161523	1593596161525	OK	 
REQUEST	65		parrot	1593596161526	1593596161527	OK	 
REQUEST	65		send location	1593596161529	1593596161530	OK	 
REQUEST	65		send postback	1593596161531	1593596161532	OK	 
USER	All Check	65	END	1593596161520	1593596161533
USER	All Check	66	START	1593596161570	1593596161570
REQUEST	66		healthy	1593596161571	1593596161573	OK	 
REQUEST	66		who are you	1593596161574	1593596161575	OK	 
REQUEST	66		parrot	1593596161576	1593596161577	OK	 
REQUEST	66		send location	1593596161578	1593596161579	OK	 
REQUEST	66		send postback	1593596161581	1593596161582	OK	 
USER	All Check	66	END	1593596161570	1593596161583
USER	All Check	67	START	1593596161621	1593596161621
REQUEST	67		healthy	1593596161621	1593596161624	OK	 
REQUEST	67		who are you	1593596161625	1593596161625	OK	 
REQUEST	67		parrot	1593596161627	1593596161627	OK	 
REQUEST	67		send location	1593596161629	1593596161630	OK	 
REQUEST	67		send postback	1593596161632	1593596161633	OK	 
USER	All Check	67	END	1593596161621	1593596161634
USER	All Check	68	START	1593596161669	1593596161669
REQUEST	68		healthy	1593596161670	1593596161673	OK	 
REQUEST	68		who are you	1593596161674	1593596161675	OK	 
REQUEST	68		parrot	1593596161676	1593596161676	OK	 
REQUEST	68		send location	1593596161678	1593596161679	OK	 
REQUEST	68		send postback	1593596161680	1593596161681	OK	 
USER	All Check	68	END	1593596161669	1593596161682
USER	All Check	69	START	1593596161721	1593596161721
REQUEST	69		healthy	1593596161722	1593596161724	OK	 
REQUEST	69		who are you	1593596161725	1593596161726	OK	 
REQUEST	69		parrot	1593596161727	1593596161728	OK	 
REQUEST	69		send location	1593596161730	1593596161731	OK	 
REQUEST	69		send postback	1593596161732	1593596161733	OK	 
USER	All Check	69	END	1593596161721	1593596161734
USER	All Check	70	START	1593596161770	1593596161770
REQUEST	70		healthy	1593596161771	1593596161773	OK	 
REQUEST	70		who are you	1593596161775	1593596161775	OK	 
REQUEST	70		parrot	1593596161777	1593596161778	OK	 
REQUEST	70		send location	1593596161779	1593596161780	OK	 
REQUEST	70		send postback	1593596161781	1593596161782	OK	 
USER	All Check	70	END	1593596161770	1593596161783
USER	All Check	71	START	1593596161810	1593596161810
REQUEST	71		healthy	1593596161811	1593596161813	OK	 
REQUEST	71		who are you	1593596161814	1593596161815	OK	 
REQUEST	71		parrot	1593596161817	1593596161818	OK	 
REQUEST	71		send location	1593596161819	1593596161820	OK	 
REQUEST	71		send postback	1593596161821	1593596161822	OK	 
USER	All Check	71	END	1593596161810	1593596161823
USER	All Check	72	START	1593596161860	1593596161860
REQUEST	72		healthy	1593596161861	1593596161865	OK	 
REQUEST	72		who are you	1593596161866	1593596161867	OK	 
REQUEST	72		parrot	1593596161868	1593596161869	OK	 
REQUEST	72		send location	1593596161870	1593596161872	OK	 
REQUEST	72		send postback	1593596161873	1593596161874	OK	 
USER	All Check	72	END	1593596161860	1593596161875
USER	All Check	73	START	1593596161911	1593596161911
REQUEST	73		healthy	1593596161912	1593596161916	OK	 
REQUEST	73		who are you	1593596161917	1593596161918	OK	 
REQUEST	73		parrot	1593596161919	1593596161919	OK	 
REQUEST	73		send location	1593596161921	1593596161922	OK	 
REQUEST	73		send postback	1593596161923	1593596161924	OK	 
USER	All Check	73	END	1593596161911	1593596161925
USER	All Check	74	START	1593596161948	1593596161948
REQUEST	74		healthy	1593596161950	1593596161952	OK	 
