RUN	linebot.LineBotSimulation	linebotsimulation	1593587249466	 	3.3.1
USER	All Check	7	START	1593587256520	1593587256520
REQUEST	7		healthy	1593587256521	1593587256526	OK	 
REQUEST	7		who are you	1593587256528	1593587256530	OK	 
REQUEST	7		parrot	1593587256532	1593587256534	OK	 
REQUEST	7		send location	1593587256538	1593587256540	OK	 
REQUEST	7		send postback	1593587256543	1593587256545	OK	 
USER	All Check	7	END	1593587256520	1593587256546
USER	All Check	8	START	1593587256929	1593587256929
REQUEST	8		healthy	1593587256930	1593587256932	OK	 
REQUEST	8		who are you	1593587256935	1593587256937	OK	 
REQUEST	8		parrot	1593587256940	1593587256941	OK	 
REQUEST	8		send location	1593587256944	1593587256946	OK	 
REQUEST	8		send postback	1593587256948	1593587256950	OK	 
USER	All Check	8	END	1593587256929	1593587256951
USER	All Check	9	START	1593587257291	1593587257291
REQUEST	9		healthy	1593587257292	1593587257296	OK	 
REQUEST	9		who are you	1593587257297	1593587257299	OK	 
REQUEST	9		parrot	1593587257302	1593587257303	OK	 
REQUEST	9		send location	1593587257306	1593587257308	OK	 
REQUEST	9		send postback	1593587257311	1593587257313	OK	 
USER	All Check	9	END	1593587257291	1593587257314
USER	All Check	10	START	1593587257619	1593587257619
REQUEST	10		healthy	1593587257621	1593587257624	OK	 
REQUEST	10		who are you	1593587257627	1593587257629	OK	 
REQUEST	10		parrot	1593587257631	1593587257632	OK	 
REQUEST	10		send location	1593587257634	1593587257636	OK	 
REQUEST	10		send postback	1593587257639	1593587257641	OK	 
USER	All Check	10	END	1593587257619	1593587257642
USER	All Check	11	START	1593587257919	1593587257919
REQUEST	11		healthy	1593587257920	1593587257924	OK	 
REQUEST	11		who are you	1593587257926	1593587257927	OK	 
REQUEST	11		parrot	1593587257930	1593587257931	OK	 
REQUEST	11		send location	1593587257933	1593587257935	OK	 
REQUEST	11		send postback	1593587257937	1593587257939	OK	 
USER	All Check	11	END	1593587257919	1593587257941
USER	All Check	12	START	1593587258201	1593587258201
REQUEST	12		healthy	1593587258202	1593587258206	OK	 
REQUEST	12		who are you	1593587258208	1593587258210	OK	 
REQUEST	12		parrot	1593587258214	1593587258217	OK	 
REQUEST	12		send location	1593587258219	1593587258222	OK	 
REQUEST	12		send postback	1593587258225	1593587258227	OK	 
USER	All Check	12	END	1593587258201	1593587258229
USER	All Check	13	START	1593587258460	1593587258460
REQUEST	13		healthy	1593587258460	1593587258463	OK	 
REQUEST	13		who are you	1593587258466	1593587258468	OK	 
REQUEST	13		parrot	1593587258470	1593587258471	OK	 
REQUEST	13		send location	1593587258474	1593587258476	OK	 
REQUEST	13		send postback	1593587258478	1593587258479	OK	 
USER	All Check	13	END	1593587258460	1593587258481
USER	All Check	14	START	1593587258701	1593587258701
REQUEST	14		healthy	1593587258702	1593587258705	OK	 
REQUEST	14		who are you	1593587258707	1593587258709	OK	 
REQUEST	14		parrot	1593587258712	1593587258715	OK	 
REQUEST	14		send location	1593587258718	1593587258720	OK	 
REQUEST	14		send postback	1593587258722	1593587258725	OK	 
USER	All Check	14	END	1593587258701	1593587258727
USER	All Check	15	START	1593587258930	1593587258930
REQUEST	15		healthy	1593587258931	1593587258934	OK	 
REQUEST	15		who are you	1593587258937	1593587258940	OK	 
REQUEST	15		parrot	1593587258942	1593587258945	OK	 
REQUEST	15		send location	1593587258948	1593587258950	OK	 
REQUEST	15		send postback	1593587258954	1593587258957	OK	 
USER	All Check	15	END	1593587258930	1593587258958
USER	All Check	16	START	1593587259139	1593587259139
REQUEST	16		healthy	1593587259140	1593587259143	OK	 
REQUEST	16		who are you	1593587259145	1593587259148	OK	 
REQUEST	16		parrot	1593587259151	1593587259153	OK	 
REQUEST	16		send location	1593587259155	1593587259157	OK	 
REQUEST	16		send postback	1593587259160	1593587259163	OK	 
USER	All Check	16	END	1593587259139	1593587259165
USER	All Check	17	START	1593587259340	1593587259340
REQUEST	17		healthy	1593587259341	1593587259343	OK	 
REQUEST	17		who are you	1593587259346	1593587259348	OK	 
REQUEST	17		parrot	1593587259351	1593587259353	OK	 
REQUEST	17		send location	1593587259355	1593587259358	OK	 
REQUEST	17		send postback	1593587259361	1593587259364	OK	 
USER	All Check	17	END	1593587259340	1593587259366
USER	All Check	18	START	1593587259539	1593587259539
REQUEST	18		healthy	1593587259540	1593587259543	OK	 
REQUEST	18		who are you	1593587259546	1593587259548	OK	 
REQUEST	18		parrot	1593587259549	1593587259551	OK	 
REQUEST	18		send location	1593587259552	1593587259554	OK	 
REQUEST	18		send postback	1593587259556	1593587259558	OK	 
USER	All Check	18	END	1593587259539	1593587259559
USER	All Check	19	START	1593587259721	1593587259721
REQUEST	19		healthy	1593587259723	1593587259726	OK	 
REQUEST	19		who are you	1593587259728	1593587259730	OK	 
REQUEST	19		parrot	1593587259732	1593587259734	OK	 
REQUEST	19		send location	1593587259736	1593587259737	OK	 
REQUEST	19		send postback	1593587259739	1593587259741	OK	 
USER	All Check	19	END	1593587259721	1593587259742
USER	All Check	20	START	1593587259889	1593587259889
REQUEST	20		healthy	1593587259891	1593587259893	OK	 
REQUEST	20		who are you	1593587259895	1593587259897	OK	 
REQUEST	20		parrot	1593587259899	1593587259901	OK	 
REQUEST	20		send location	1593587259904	1593587259907	OK	 
REQUEST	20		send postback	1593587259909	1593587259911	OK	 
USER	All Check	20	END	1593587259889	1593587259913
USER	All Check	21	START	1593587260061	1593587260061
REQUEST	21		healthy	1593587260063	1593587260065	OK	 
REQUEST	21		who are you	1593587260067	1593587260069	OK	 
REQUEST	21		parrot	1593587260070	1593587260072	OK	 
REQUEST	21		send location	1593587260074	1593587260076	OK	 
REQUEST	21		send postback	1593587260078	1593587260079	OK	 
USER	All Check	21	END	1593587260061	1593587260080
USER	All Check	22	START	1593587260219	1593587260219
REQUEST	22		healthy	1593587260220	1593587260222	OK	 
REQUEST	22		who are you	1593587260224	1593587260226	OK	 
REQUEST	22		parrot	1593587260228	1593587260231	OK	 
REQUEST	22		send location	1593587260233	1593587260235	OK	 
REQUEST	22		send postback	1593587260237	1593587260239	OK	 
USER	All Check	22	END	1593587260219	1593587260241
USER	All Check	23	START	1593587260379	1593587260379
REQUEST	23		healthy	1593587260380	1593587260383	OK	 
REQUEST	23		who are you	1593587260385	1593587260386	OK	 
REQUEST	23		parrot	1593587260388	1593587260390	OK	 
REQUEST	23		send location	1593587260392	1593587260394	OK	 
REQUEST	23		send postback	1593587260396	1593587260398	OK	 
USER	All Check	23	END	1593587260379	1593587260399
USER	All Check	24	START	1593587260529	1593587260529
REQUEST	24		healthy	1593587260530	1593587260533	OK	 
REQUEST	24		who are you	1593587260535	1593587260537	OK	 
REQUEST	24		parrot	1593587260539	1593587260542	OK	 
REQUEST	24		send location	1593587260544	1593587260546	OK	 
REQUEST	24		send postback	1593587260549	1593587260551	OK	 
USER	All Check	24	END	1593587260529	1593587260552
USER	All Check	25	START	1593587260670	1593587260670
REQUEST	25		healthy	1593587260671	1593587260674	OK	 
REQUEST	25		who are you	1593587260676	1593587260677	OK	 
REQUEST	25		parrot	1593587260679	1593587260681	OK	 
REQUEST	25		send location	1593587260683	1593587260684	OK	 
REQUEST	25		send postback	1593587260686	1593587260688	OK	 
USER	All Check	25	END	1593587260670	1593587260689
USER	All Check	26	START	1593587260810	1593587260810
REQUEST	26		healthy	1593587260811	1593587260814	OK	 
REQUEST	26		who are you	1593587260816	1593587260817	OK	 
REQUEST	26		parrot	1593587260819	1593587260821	OK	 
REQUEST	26		send location	1593587260824	1593587260826	OK	 
REQUEST	26		send postback	1593587260827	1593587260829	OK	 
USER	All Check	26	END	1593587260810	1593587260831
USER	All Check	27	START	1593587260939	1593587260939
REQUEST	27		healthy	1593587260940	1593587260943	OK	 
REQUEST	27		who are you	1593587260944	1593587260945	OK	 
REQUEST	27		parrot	1593587260947	1593587260949	OK	 
REQUEST	27		send location	1593587260950	1593587260952	OK	 
REQUEST	27		send postback	1593587260954	1593587260955	OK	 
USER	All Check	27	END	1593587260939	1593587260956
USER	All Check	28	START	1593587261070	1593587261070
REQUEST	28		healthy	1593587261071	1593587261074	OK	 
REQUEST	28		who are you	1593587261076	1593587261078	OK	 
REQUEST	28		parrot	1593587261079	1593587261081	OK	 
REQUEST	28		send location	1593587261084	1593587261086	OK	 
REQUEST	28		send postback	1593587261087	1593587261088	OK	 
USER	All Check	28	END	1593587261070	1593587261089
USER	All Check	29	START	1593587261199	1593587261199
REQUEST	29		healthy	1593587261200	1593587261203	OK	 
REQUEST	29		who are you	1593587261204	1593587261206	OK	 
REQUEST	29		parrot	1593587261208	1593587261209	OK	 
REQUEST	29		send location	1593587261211	1593587261212	OK	 
REQUEST	29		send postback	1593587261214	1593587261216	OK	 
USER	All Check	29	END	1593587261199	1593587261217
USER	All Check	30	START	1593587261320	1593587261320
REQUEST	30		healthy	1593587261321	1593587261324	OK	 
REQUEST	30		who are you	1593587261325	1593587261326	OK	 
REQUEST	30		parrot	1593587261328	1593587261330	OK	 
REQUEST	30		send location	1593587261332	1593587261334	OK	 
REQUEST	30		send postback	1593587261335	1593587261337	OK	 
USER	All Check	30	END	1593587261320	1593587261338
USER	All Check	31	START	1593587261439	1593587261439
REQUEST	31		healthy	1593587261440	1593587261443	OK	 
REQUEST	31		who are you	1593587261444	1593587261445	OK	 
REQUEST	31		parrot	1593587261447	1593587261449	OK	 
REQUEST	31		send location	1593587261450	1593587261451	OK	 
REQUEST	31		send postback	1593587261453	1593587261455	OK	 
USER	All Check	31	END	1593587261439	1593587261455
USER	All Check	32	START	1593587261551	1593587261551
REQUEST	32		healthy	1593587261552	1593587261555	OK	 
REQUEST	32		who are you	1593587261557	1593587261558	OK	 
REQUEST	32		parrot	1593587261560	1593587261562	OK	 
REQUEST	32		send location	1593587261565	1593587261568	OK	 
REQUEST	32		send postback	1593587261571	1593587261573	OK	 
USER	All Check	32	END	1593587261551	1593587261575
USER	All Check	33	START	1593587261671	1593587261671
REQUEST	33		healthy	1593587261672	1593587261675	OK	 
REQUEST	33		who are you	1593587261676	1593587261677	OK	 
REQUEST	33		parrot	1593587261679	1593587261681	OK	 
REQUEST	33		send location	1593587261682	1593587261684	OK	 
REQUEST	33		send postback	1593587261685	1593587261687	OK	 
USER	All Check	33	END	1593587261671	1593587261687
USER	All Check	34	START	1593587261779	1593587261779
REQUEST	34		healthy	1593587261780	1593587261783	OK	 
REQUEST	34		who are you	1593587261784	1593587261786	OK	 
REQUEST	34		parrot	1593587261787	1593587261788	OK	 
REQUEST	34		send location	1593587261790	1593587261791	OK	 
REQUEST	34		send postback	1593587261793	1593587261794	OK	 
USER	All Check	34	END	1593587261779	1593587261795
USER	All Check	35	START	1593587261880	1593587261880
REQUEST	35		healthy	1593587261881	1593587261883	OK	 
REQUEST	35		who are you	1593587261885	1593587261888	OK	 
REQUEST	35		parrot	1593587261895	1593587261897	OK	 
REQUEST	35		send location	1593587261898	1593587261900	OK	 
REQUEST	35		send postback	1593587261902	1593587261903	OK	 
USER	All Check	35	END	1593587261880	1593587261904
USER	All Check	36	START	1593587261990	1593587261990
REQUEST	36		healthy	1593587261991	1593587261994	OK	 
REQUEST	36		who are you	1593587261995	1593587261997	OK	 
REQUEST	36		parrot	1593587261998	1593587262002	OK	 
REQUEST	36		send location	1593587262004	1593587262006	OK	 
REQUEST	36		send postback	1593587262008	1593587262009	OK	 
USER	All Check	36	END	1593587261990	1593587262010
USER	All Check	37	START	1593587262090	1593587262090
REQUEST	37		healthy	1593587262091	1593587262094	OK	 
REQUEST	37		who are you	1593587262095	1593587262096	OK	 
REQUEST	37		parrot	1593587262098	1593587262099	OK	 
REQUEST	37		send location	1593587262102	1593587262103	OK	 
REQUEST	37		send postback	1593587262105	1593587262106	OK	 
USER	All Check	37	END	1593587262090	1593587262107
USER	All Check	38	START	1593587262190	1593587262190
REQUEST	38		healthy	1593587262191	1593587262194	OK	 
REQUEST	38		who are you	1593587262195	1593587262196	OK	 
REQUEST	38		parrot	1593587262198	1593587262199	OK	 
REQUEST	38		send location	1593587262201	1593587262203	OK	 
REQUEST	38		send postback	1593587262204	1593587262205	OK	 
USER	All Check	38	END	1593587262190	1593587262206
USER	All Check	39	START	1593587262290	1593587262290
REQUEST	39		healthy	1593587262291	1593587262293	OK	 
REQUEST	39		who are you	1593587262294	1593587262295	OK	 
REQUEST	39		parrot	1593587262297	1593587262299	OK	 
REQUEST	39		send location	1593587262300	1593587262302	OK	 
REQUEST	39		send postback	1593587262304	1593587262306	OK	 
USER	All Check	39	END	1593587262290	1593587262307
USER	All Check	40	START	1593587262381	1593587262381
REQUEST	40		healthy	1593587262382	1593587262385	OK	 
REQUEST	40		who are you	1593587262386	1593587262387	OK	 
REQUEST	40		parrot	1593587262389	1593587262390	OK	 
REQUEST	40		send location	1593587262392	1593587262393	OK	 
REQUEST	40		send postback	1593587262394	1593587262396	OK	 
USER	All Check	40	END	1593587262381	1593587262397
USER	All Check	41	START	1593587262470	1593587262470
REQUEST	41		healthy	1593587262471	1593587262474	OK	 
REQUEST	41		who are you	1593587262475	1593587262479	OK	 
REQUEST	41		parrot	1593587262480	1593587262482	OK	 
REQUEST	41		send location	1593587262483	1593587262485	OK	 
REQUEST	41		send postback	1593587262486	1593587262487	OK	 
USER	All Check	41	END	1593587262470	1593587262488
USER	All Check	42	START	1593587262569	1593587262569
REQUEST	42		healthy	1593587262570	1593587262572	OK	 
REQUEST	42		who are you	1593587262573	1593587262575	OK	 
REQUEST	42		parrot	1593587262576	1593587262577	OK	 
REQUEST	42		send location	1593587262579	1593587262581	OK	 
REQUEST	42		send postback	1593587262582	1593587262584	OK	 
USER	All Check	42	END	1593587262569	1593587262585
USER	All Check	43	START	1593587262660	1593587262660
REQUEST	43		healthy	1593587262661	1593587262664	OK	 
REQUEST	43		who are you	1593587262665	1593587262667	OK	 
REQUEST	43		parrot	1593587262668	1593587262670	OK	 
REQUEST	43		send location	1593587262672	1593587262673	OK	 
REQUEST	43		send postback	1593587262676	1593587262678	OK	 
USER	All Check	43	END	1593587262660	1593587262679
USER	All Check	44	START	1593587262741	1593587262741
REQUEST	44		healthy	1593587262741	1593587262744	OK	 
REQUEST	44		who are you	1593587262745	1593587262746	OK	 
REQUEST	44		parrot	1593587262748	1593587262749	OK	 
REQUEST	44		send location	1593587262751	1593587262752	OK	 
REQUEST	44		send postback	1593587262753	1593587262755	OK	 
USER	All Check	44	END	1593587262741	1593587262755
USER	All Check	45	START	1593587262831	1593587262831
REQUEST	45		healthy	1593587262832	1593587262835	OK	 
REQUEST	45		who are you	1593587262836	1593587262838	OK	 
REQUEST	45		parrot	1593587262839	1593587262841	OK	 
REQUEST	45		send location	1593587262842	1593587262843	OK	 
REQUEST	45		send postback	1593587262845	1593587262846	OK	 
USER	All Check	45	END	1593587262831	1593587262847
USER	All Check	46	START	1593587262909	1593587262909
REQUEST	46		healthy	1593587262910	1593587262912	OK	 
REQUEST	46		who are you	1593587262913	1593587262914	OK	 
REQUEST	46		parrot	1593587262916	1593587262918	OK	 
REQUEST	46		send location	1593587262921	1593587262927	OK	 
REQUEST	46		send postback	1593587262929	1593587262930	OK	 
USER	All Check	46	END	1593587262909	1593587262932
USER	All Check	47	START	1593587263000	1593587263000
REQUEST	47		healthy	1593587263001	1593587263004	OK	 
REQUEST	47		who are you	1593587263006	1593587263007	OK	 
REQUEST	47		parrot	1593587263009	1593587263010	OK	 
REQUEST	47		send location	1593587263011	1593587263013	OK	 
REQUEST	47		send postback	1593587263015	1593587263016	OK	 
USER	All Check	47	END	1593587263000	1593587263017
USER	All Check	48	START	1593587263080	1593587263080
REQUEST	48		healthy	1593587263081	1593587263084	OK	 
REQUEST	48		who are you	1593587263085	1593587263087	OK	 
REQUEST	48		parrot	1593587263088	1593587263089	OK	 
REQUEST	48		send location	1593587263091	1593587263092	OK	 
REQUEST	48		send postback	1593587263094	1593587263095	OK	 
USER	All Check	48	END	1593587263080	1593587263096
USER	All Check	49	START	1593587263162	1593587263162
REQUEST	49		healthy	1593587263162	1593587263165	OK	 
REQUEST	49		who are you	1593587263166	1593587263168	OK	 
REQUEST	49		parrot	1593587263169	1593587263171	OK	 
REQUEST	49		send location	1593587263173	1593587263174	OK	 
REQUEST	49		send postback	1593587263175	1593587263177	OK	 
USER	All Check	49	END	1593587263162	1593587263177
USER	All Check	50	START	1593587263241	1593587263241
REQUEST	50		healthy	1593587263242	1593587263245	OK	 
REQUEST	50		who are you	1593587263246	1593587263248	OK	 
REQUEST	50		parrot	1593587263249	1593587263250	OK	 
REQUEST	50		send location	1593587263252	1593587263253	OK	 
REQUEST	50		send postback	1593587263254	1593587263256	OK	 
USER	All Check	50	END	1593587263241	1593587263257
USER	All Check	51	START	1593587263309	1593587263309
REQUEST	51		healthy	1593587263310	1593587263312	OK	 
REQUEST	51		who are you	1593587263313	1593587263315	OK	 
REQUEST	51		parrot	1593587263316	1593587263318	OK	 
REQUEST	51		send location	1593587263319	1593587263321	OK	 
REQUEST	51		send postback	1593587263322	1593587263324	OK	 
USER	All Check	51	END	1593587263309	1593587263325
USER	All Check	52	START	1593587263391	1593587263391
REQUEST	52		healthy	1593587263392	1593587263395	OK	 
REQUEST	52		who are you	1593587263397	1593587263398	OK	 
REQUEST	52		parrot	1593587263400	1593587263402	OK	 
REQUEST	52		send location	1593587263403	1593587263404	OK	 
REQUEST	52		send postback	1593587263406	1593587263407	OK	 
USER	All Check	52	END	1593587263391	1593587263408
USER	All Check	53	START	1593587263459	1593587263459
REQUEST	53		healthy	1593587263460	1593587263462	OK	 
REQUEST	53		who are you	1593587263463	1593587263465	OK	 
REQUEST	53		parrot	1593587263466	1593587263468	OK	 
REQUEST	53		send location	1593587263469	1593587263471	OK	 
REQUEST	53		send postback	1593587263473	1593587263474	OK	 
USER	All Check	53	END	1593587263459	1593587263475
USER	All Check	54	START	1593587263541	1593587263541
REQUEST	54		healthy	1593587263541	1593587263544	OK	 
REQUEST	54		who are you	1593587263545	1593587263547	OK	 
REQUEST	54		parrot	1593587263548	1593587263550	OK	 
REQUEST	54		send location	1593587263551	1593587263552	OK	 
REQUEST	54		send postback	1593587263554	1593587263555	OK	 
USER	All Check	54	END	1593587263541	1593587263556
USER	All Check	55	START	1593587263611	1593587263611
REQUEST	55		healthy	1593587263612	1593587263615	OK	 
REQUEST	55		who are you	1593587263617	1593587263618	OK	 
REQUEST	55		parrot	1593587263619	1593587263621	OK	 
REQUEST	55		send location	1593587263622	1593587263624	OK	 
REQUEST	55		send postback	1593587263625	1593587263627	OK	 
USER	All Check	55	END	1593587263611	1593587263628
USER	All Check	56	START	1593587263679	1593587263679
REQUEST	56		healthy	1593587263680	1593587263682	OK	 
REQUEST	56		who are you	1593587263683	1593587263685	OK	 
REQUEST	56		parrot	1593587263686	1593587263687	OK	 
REQUEST	56		send location	1593587263688	1593587263690	OK	 
REQUEST	56		send postback	1593587263691	1593587263693	OK	 
USER	All Check	56	END	1593587263679	1593587263694
USER	All Check	57	START	1593587263750	1593587263750
REQUEST	57		healthy	1593587263751	1593587263753	OK	 
REQUEST	57		who are you	1593587263755	1593587263756	OK	 
REQUEST	57		parrot	1593587263757	1593587263758	OK	 
REQUEST	57		send location	1593587263760	1593587263761	OK	 
REQUEST	57		send postback	1593587263762	1593587263764	OK	 
USER	All Check	57	END	1593587263750	1593587263764
USER	All Check	58	START	1593587263819	1593587263819
REQUEST	58		healthy	1593587263820	1593587263822	OK	 
REQUEST	58		who are you	1593587263822	1593587263824	OK	 
REQUEST	58		parrot	1593587263825	1593587263827	OK	 
REQUEST	58		send location	1593587263828	1593587263829	OK	 
REQUEST	58		send postback	1593587263831	1593587263833	OK	 
USER	All Check	58	END	1593587263819	1593587263834
USER	All Check	59	START	1593587263891	1593587263891
REQUEST	59		healthy	1593587263892	1593587263894	OK	 
REQUEST	59		who are you	1593587263895	1593587263897	OK	 
REQUEST	59		parrot	1593587263898	1593587263899	OK	 
REQUEST	59		send location	1593587263901	1593587263902	OK	 
REQUEST	59		send postback	1593587263904	1593587263905	OK	 
USER	All Check	59	END	1593587263891	1593587263906
USER	All Check	60	START	1593587263962	1593587263962
REQUEST	60		healthy	1593587263962	1593587263965	OK	 
REQUEST	60		who are you	1593587263966	1593587263968	OK	 
REQUEST	60		parrot	1593587263969	1593587263971	OK	 
REQUEST	60		send location	1593587263973	1593587263976	OK	 
REQUEST	60		send postback	1593587263977	1593587263979	OK	 
USER	All Check	60	END	1593587263962	1593587263980
USER	All Check	61	START	1593587264020	1593587264020
REQUEST	61		healthy	1593587264020	1593587264022	OK	 
REQUEST	61		who are you	1593587264023	1593587264025	OK	 
REQUEST	61		parrot	1593587264026	1593587264028	OK	 
REQUEST	61		send location	1593587264029	1593587264031	OK	 
REQUEST	61		send postback	1593587264033	1593587264035	OK	 
USER	All Check	61	END	1593587264020	1593587264036
USER	All Check	62	START	1593587264091	1593587264091
REQUEST	62		healthy	1593587264092	1593587264095	OK	 
REQUEST	62		who are you	1593587264096	1593587264098	OK	 
REQUEST	62		parrot	1593587264100	1593587264102	OK	 
REQUEST	62		send location	1593587264104	1593587264106	OK	 
REQUEST	62		send postback	1593587264108	1593587264110	OK	 
USER	All Check	62	END	1593587264091	1593587264111
USER	All Check	63	START	1593587264149	1593587264149
REQUEST	63		healthy	1593587264150	1593587264154	OK	 
REQUEST	63		who are you	1593587264155	1593587264157	OK	 
REQUEST	63		parrot	1593587264159	1593587264161	OK	 
REQUEST	63		send location	1593587264163	1593587264166	OK	 
REQUEST	63		send postback	1593587264168	1593587264169	OK	 
USER	All Check	63	END	1593587264149	1593587264170
USER	All Check	64	START	1593587264219	1593587264219
REQUEST	64		healthy	1593587264219	1593587264222	OK	 
REQUEST	64		who are you	1593587264223	1593587264225	OK	 
REQUEST	64		parrot	1593587264226	1593587264228	OK	 
REQUEST	64		send location	1593587264229	1593587264231	OK	 
REQUEST	64		send postback	1593587264232	1593587264234	OK	 
USER	All Check	64	END	1593587264219	1593587264235
USER	All Check	65	START	1593587264281	1593587264281
REQUEST	65		healthy	1593587264282	1593587264285	OK	 
REQUEST	65		who are you	1593587264286	1593587264288	OK	 
REQUEST	65		parrot	1593587264289	1593587264290	OK	 
REQUEST	65		send location	1593587264291	1593587264293	OK	 
REQUEST	65		send postback	1593587264294	1593587264295	OK	 
USER	All Check	65	END	1593587264281	1593587264296
USER	All Check	66	START	1593587264341	1593587264341
REQUEST	66		healthy	1593587264342	1593587264345	OK	 
REQUEST	66		who are you	1593587264345	1593587264347	OK	 
REQUEST	66		parrot	1593587264348	1593587264349	OK	 
REQUEST	66		send location	1593587264350	1593587264352	OK	 
REQUEST	66		send postback	1593587264353	1593587264354	OK	 
USER	All Check	66	END	1593587264341	1593587264355
USER	All Check	67	START	1593587264400	1593587264400
REQUEST	67		healthy	1593587264401	1593587264404	OK	 
REQUEST	67		who are you	1593587264405	1593587264406	OK	 
REQUEST	67		parrot	1593587264408	1593587264409	OK	 
REQUEST	67		send location	1593587264410	1593587264411	OK	 
REQUEST	67		send postback	1593587264413	1593587264414	OK	 
USER	All Check	67	END	1593587264400	1593587264415
USER	All Check	68	START	1593587264470	1593587264470
REQUEST	68		healthy	1593587264471	1593587264473	OK	 
REQUEST	68		who are you	1593587264475	1593587264477	OK	 
REQUEST	68		parrot	1593587264478	1593587264479	OK	 
REQUEST	68		send location	1593587264480	1593587264482	OK	 
REQUEST	68		send postback	1593587264483	1593587264485	OK	 
USER	All Check	68	END	1593587264470	1593587264486
USER	All Check	69	START	1593587264530	1593587264530
REQUEST	69		healthy	1593587264531	1593587264533	OK	 
REQUEST	69		who are you	1593587264534	1593587264536	OK	 
REQUEST	69		parrot	1593587264537	1593587264538	OK	 
REQUEST	69		send location	1593587264539	1593587264541	OK	 
REQUEST	69		send postback	1593587264542	1593587264544	OK	 
USER	All Check	69	END	1593587264530	1593587264544
USER	All Check	70	START	1593587264582	1593587264582
REQUEST	70		healthy	1593587264583	1593587264585	OK	 
REQUEST	70		who are you	1593587264586	1593587264587	OK	 
REQUEST	70		parrot	1593587264589	1593587264590	OK	 
REQUEST	70		send location	1593587264591	1593587264593	OK	 
REQUEST	70		send postback	1593587264594	1593587264595	OK	 
USER	All Check	70	END	1593587264582	1593587264596
USER	All Check	71	START	1593587264641	1593587264641
REQUEST	71		healthy	1593587264642	1593587264644	OK	 
REQUEST	71		who are you	1593587264645	1593587264646	OK	 
REQUEST	71		parrot	1593587264647	1593587264649	OK	 
REQUEST	71		send location	1593587264650	1593587264652	OK	 
REQUEST	71		send postback	1593587264653	1593587264654	OK	 
USER	All Check	71	END	1593587264641	1593587264655
USER	All Check	72	START	1593587264700	1593587264700
REQUEST	72		healthy	1593587264702	1593587264704	OK	 
REQUEST	72		who are you	1593587264706	1593587264707	OK	 
REQUEST	72		parrot	1593587264709	1593587264711	OK	 
REQUEST	72		send location	1593587264712	1593587264713	OK	 
REQUEST	72		send postback	1593587264715	1593587264716	OK	 
USER	All Check	72	END	1593587264700	1593587264717
USER	All Check	73	START	1593587264759	1593587264759
REQUEST	73		healthy	1593587264760	1593587264763	OK	 
REQUEST	73		who are you	1593587264763	1593587264765	OK	 
REQUEST	73		parrot	1593587264766	1593587264767	OK	 
REQUEST	73		send location	1593587264769	1593587264770	OK	 
REQUEST	73		send postback	1593587264771	1593587264772	OK	 
USER	All Check	73	END	1593587264759	1593587264773
USER	All Check	74	START	1593587264821	1593587264821
REQUEST	74		healthy	1593587264822	1593587264825	OK	 
