RUN	linebot.LineBotSimulation	linebotsimulation	1593599003853	 	3.3.1
USER	All Check	49	START	1593599016320	1593599016320
REQUEST	49		who are you	1593599016321	1593599016324	OK	 
REQUEST	49		parrot	1593599016325	1593599016326	OK	 
REQUEST	49		send location	1593599016328	1593599016329	OK	 
REQUEST	49		send postback	1593599016330	1593599016331	OK	 
USER	All Check	49	END	1593599016320	1593599016332
USER	All Check	50	START	1593599016391	1593599016391
REQUEST	50		who are you	1593599016393	1593599016395	OK	 
REQUEST	50		parrot	1593599016397	1593599016400	OK	 
REQUEST	50		send location	1593599016401	1593599016403	OK	 
REQUEST	50		send postback	1593599016404	1593599016405	OK	 
USER	All Check	50	END	1593599016391	1593599016406
USER	All Check	51	START	1593599016451	1593599016451
REQUEST	51		who are you	1593599016453	1593599016456	OK	 
REQUEST	51		parrot	1593599016457	1593599016458	OK	 
REQUEST	51		send location	1593599016460	1593599016461	OK	 
REQUEST	51		send postback	1593599016463	1593599016465	OK	 
USER	All Check	51	END	1593599016451	1593599016467
USER	All Check	52	START	1593599016521	1593599016521
REQUEST	52		who are you	1593599016523	1593599016526	OK	 
REQUEST	52		parrot	1593599016527	1593599016528	OK	 
REQUEST	52		send location	1593599016529	1593599016531	OK	 
REQUEST	52		send postback	1593599016532	1593599016533	OK	 
USER	All Check	52	END	1593599016521	1593599016533
USER	All Check	53	START	1593599016582	1593599016582
REQUEST	53		who are you	1593599016584	1593599016587	OK	 
REQUEST	53		parrot	1593599016588	1593599016589	OK	 
REQUEST	53		send location	1593599016591	1593599016592	OK	 
REQUEST	53		send postback	1593599016593	1593599016594	OK	 
USER	All Check	53	END	1593599016582	1593599016595
USER	All Check	54	START	1593599016652	1593599016652
REQUEST	54		who are you	1593599016654	1593599016657	OK	 
REQUEST	54		parrot	1593599016658	1593599016659	OK	 
REQUEST	54		send location	1593599016661	1593599016662	OK	 
REQUEST	54		send postback	1593599016664	1593599016665	OK	 
USER	All Check	54	END	1593599016652	1593599016666
USER	All Check	55	START	1593599016711	1593599016711
REQUEST	55		who are you	1593599016713	1593599016716	OK	 
REQUEST	55		parrot	1593599016717	1593599016718	OK	 
REQUEST	55		send location	1593599016719	1593599016720	OK	 
REQUEST	55		send postback	1593599016721	1593599016722	OK	 
USER	All Check	55	END	1593599016711	1593599016723
USER	All Check	56	START	1593599016769	1593599016769
REQUEST	56		who are you	1593599016770	1593599016772	OK	 
REQUEST	56		parrot	1593599016773	1593599016774	OK	 
REQUEST	56		send location	1593599016775	1593599016776	OK	 
REQUEST	56		send postback	1593599016777	1593599016778	OK	 
USER	All Check	56	END	1593599016769	1593599016779
USER	All Check	57	START	1593599016831	1593599016831
REQUEST	57		who are you	1593599016832	1593599016835	OK	 
REQUEST	57		parrot	1593599016836	1593599016837	OK	 
REQUEST	57		send location	1593599016839	1593599016840	OK	 
REQUEST	57		send postback	1593599016841	1593599016842	OK	 
USER	All Check	57	END	1593599016831	1593599016843
USER	All Check	58	START	1593599016890	1593599016890
REQUEST	58		who are you	1593599016891	1593599016893	OK	 
REQUEST	58		parrot	1593599016895	1593599016895	OK	 
REQUEST	58		send location	1593599016897	1593599016898	OK	 
REQUEST	58		send postback	1593599016900	1593599016901	OK	 
USER	All Check	58	END	1593599016890	1593599016902
USER	All Check	59	START	1593599016951	1593599016951
REQUEST	59		who are you	1593599016953	1593599016956	OK	 
REQUEST	59		parrot	1593599016957	1593599016958	OK	 
REQUEST	59		send location	1593599016959	1593599016960	OK	 
REQUEST	59		send postback	1593599016962	1593599016963	OK	 
USER	All Check	59	END	1593599016951	1593599016964
USER	All Check	60	START	1593599017011	1593599017011
REQUEST	60		who are you	1593599017012	1593599017016	OK	 
REQUEST	60		parrot	1593599017018	1593599017019	OK	 
REQUEST	60		send location	1593599017020	1593599017022	OK	 
REQUEST	60		send postback	1593599017023	1593599017024	OK	 
USER	All Check	60	END	1593599017011	1593599017025
USER	All Check	61	START	1593599017069	1593599017069
REQUEST	61		who are you	1593599017071	1593599017073	OK	 
REQUEST	61		parrot	1593599017074	1593599017075	OK	 
REQUEST	61		send location	1593599017076	1593599017077	OK	 
REQUEST	61		send postback	1593599017079	1593599017080	OK	 
USER	All Check	61	END	1593599017069	1593599017081
USER	All Check	62	START	1593599017121	1593599017121
REQUEST	62		who are you	1593599017122	1593599017125	OK	 
REQUEST	62		parrot	1593599017126	1593599017128	OK	 
REQUEST	62		send location	1593599017129	1593599017130	OK	 
REQUEST	62		send postback	1593599017131	1593599017132	OK	 
USER	All Check	62	END	1593599017121	1593599017133
USER	All Check	63	START	1593599017181	1593599017181
REQUEST	63		who are you	1593599017183	1593599017186	OK	 
REQUEST	63		parrot	1593599017187	1593599017188	OK	 
REQUEST	63		send location	1593599017189	1593599017190	OK	 
REQUEST	63		send postback	1593599017192	1593599017192	OK	 
USER	All Check	63	END	1593599017181	1593599017193
USER	All Check	64	START	1593599017230	1593599017230
REQUEST	64		who are you	1593599017232	1593599017235	OK	 
REQUEST	64		parrot	1593599017237	1593599017238	OK	 
REQUEST	64		send location	1593599017239	1593599017240	OK	 
REQUEST	64		send postback	1593599017241	1593599017243	OK	 
USER	All Check	64	END	1593599017230	1593599017244
USER	All Check	65	START	1593599017291	1593599017291
REQUEST	65		who are you	1593599017293	1593599017295	OK	 
REQUEST	65		parrot	1593599017297	1593599017298	OK	 
REQUEST	65		send location	1593599017299	1593599017300	OK	 
REQUEST	65		send postback	1593599017301	1593599017302	OK	 
USER	All Check	65	END	1593599017291	1593599017303
USER	All Check	66	START	1593599017340	1593599017340
REQUEST	66		who are you	1593599017341	1593599017344	OK	 
REQUEST	66		parrot	1593599017345	1593599017346	OK	 
REQUEST	66		send location	1593599017347	1593599017348	OK	 
REQUEST	66		send postback	1593599017349	1593599017349	OK	 
