RUN	linebot.LineBotSimulation	linebotsimulation	1593598198531	 	3.3.1
USER	All Check	20	START	1593598207942	1593598207942
REQUEST	20		who are you	1593598207944	1593598207947	OK	 
REQUEST	20		parrot	1593598207951	1593598207953	OK	 
REQUEST	20		send location	1593598207955	1593598207956	OK	 
REQUEST	20		send postback	1593598207958	1593598207959	OK	 
USER	All Check	20	END	1593598207942	1593598207961
USER	All Check	21	START	1593598208082	1593598208082
REQUEST	21		who are you	1593598208084	1593598208087	OK	 
REQUEST	21		parrot	1593598208088	1593598208089	OK	 
REQUEST	21		send location	1593598208091	1593598208092	OK	 
REQUEST	21		send postback	1593598208094	1593598208095	OK	 
USER	All Check	21	END	1593598208082	1593598208096
USER	All Check	22	START	1593598208222	1593598208222
REQUEST	22		who are you	1593598208225	1593598208228	OK	 
REQUEST	22		parrot	1593598208230	1593598208234	OK	 
REQUEST	22		send location	1593598208237	1593598208238	OK	 
REQUEST	22		send postback	1593598208240	1593598208241	OK	 
USER	All Check	22	END	1593598208222	1593598208242
USER	All Check	23	START	1593598208353	1593598208353
REQUEST	23		who are you	1593598208356	1593598208359	OK	 
REQUEST	23		parrot	1593598208362	1593598208363	OK	 
REQUEST	23		send location	1593598208366	1593598208367	OK	 
REQUEST	23		send postback	1593598208371	1593598208372	OK	 
USER	All Check	23	END	1593598208353	1593598208374
USER	All Check	24	START	1593598208474	1593598208474
REQUEST	24		who are you	1593598208476	1593598208479	OK	 
REQUEST	24		parrot	1593598208481	1593598208482	OK	 
REQUEST	24		send location	1593598208484	1593598208486	OK	 
REQUEST	24		send postback	1593598208488	1593598208490	OK	 
USER	All Check	24	END	1593598208474	1593598208491
USER	All Check	25	START	1593598208604	1593598208604
REQUEST	25		who are you	1593598208607	1593598208609	OK	 
REQUEST	25		parrot	1593598208611	1593598208612	OK	 
REQUEST	25		send location	1593598208614	1593598208615	OK	 
REQUEST	25		send postback	1593598208617	1593598208618	OK	 
USER	All Check	25	END	1593598208604	1593598208619
USER	All Check	26	START	1593598208712	1593598208712
REQUEST	26		who are you	1593598208714	1593598208717	OK	 
REQUEST	26		parrot	1593598208719	1593598208720	OK	 
REQUEST	26		send location	1593598208722	1593598208723	OK	 
REQUEST	26		send postback	1593598208725	1593598208726	OK	 
USER	All Check	26	END	1593598208712	1593598208728
USER	All Check	27	START	1593598208832	1593598208832
REQUEST	27		who are you	1593598208835	1593598208837	OK	 
REQUEST	27		parrot	1593598208839	1593598208841	OK	 
REQUEST	27		send location	1593598208843	1593598208847	OK	 
REQUEST	27		send postback	1593598208850	1593598208851	OK	 
USER	All Check	27	END	1593598208832	1593598208853
USER	All Check	28	START	1593598208942	1593598208942
REQUEST	28		who are you	1593598208944	1593598208946	OK	 
REQUEST	28		parrot	1593598208947	1593598208956	OK	 
REQUEST	28		send location	1593598208959	1593598208960	OK	 
REQUEST	28		send postback	1593598208962	1593598208963	OK	 
USER	All Check	28	END	1593598208942	1593598208964
USER	All Check	29	START	1593598209044	1593598209044
REQUEST	29		who are you	1593598209046	1593598209050	OK	 
REQUEST	29		parrot	1593598209052	1593598209053	OK	 
REQUEST	29		send location	1593598209055	1593598209056	OK	 
REQUEST	29		send postback	1593598209057	1593598209058	OK	 
USER	All Check	29	END	1593598209044	1593598209059
USER	All Check	30	START	1593598209151	1593598209151
REQUEST	30		who are you	1593598209153	1593598209155	OK	 
REQUEST	30		parrot	1593598209157	1593598209158	OK	 
REQUEST	30		send location	1593598209160	1593598209161	OK	 
REQUEST	30		send postback	1593598209163	1593598209165	OK	 
USER	All Check	30	END	1593598209151	1593598209166
USER	All Check	31	START	1593598209252	1593598209252
REQUEST	31		who are you	1593598209254	1593598209257	OK	 
REQUEST	31		parrot	1593598209259	1593598209260	OK	 
REQUEST	31		send location	1593598209263	1593598209264	OK	 
REQUEST	31		send postback	1593598209266	1593598209268	OK	 
USER	All Check	31	END	1593598209252	1593598209270
USER	All Check	32	START	1593598209354	1593598209354
REQUEST	32		who are you	1593598209356	1593598209359	OK	 
REQUEST	32		parrot	1593598209361	1593598209362	OK	 
REQUEST	32		send location	1593598209364	1593598209367	OK	 
REQUEST	32		send postback	1593598209372	1593598209374	OK	 
USER	All Check	32	END	1593598209354	1593598209376
USER	All Check	33	START	1593598209443	1593598209443
REQUEST	33		who are you	1593598209445	1593598209450	OK	 
REQUEST	33		parrot	1593598209459	1593598209460	OK	 
REQUEST	33		send location	1593598209461	1593598209462	OK	 
REQUEST	33		send postback	1593598209464	1593598209466	OK	 
USER	All Check	33	END	1593598209443	1593598209467
USER	All Check	34	START	1593598209532	1593598209532
REQUEST	34		who are you	1593598209534	1593598209537	OK	 
REQUEST	34		parrot	1593598209539	1593598209540	OK	 
REQUEST	34		send location	1593598209541	1593598209542	OK	 
REQUEST	34		send postback	1593598209544	1593598209544	OK	 
USER	All Check	34	END	1593598209532	1593598209546
USER	All Check	35	START	1593598209622	1593598209622
REQUEST	35		who are you	1593598209624	1593598209626	OK	 
REQUEST	35		parrot	1593598209628	1593598209629	OK	 
REQUEST	35		send location	1593598209630	1593598209631	OK	 
REQUEST	35		send postback	1593598209633	1593598209634	OK	 
USER	All Check	35	END	1593598209622	1593598209635
USER	All Check	36	START	1593598209712	1593598209712
REQUEST	36		who are you	1593598209714	1593598209719	OK	 
REQUEST	36		parrot	1593598209721	1593598209722	OK	 
REQUEST	36		send location	1593598209723	1593598209724	OK	 
REQUEST	36		send postback	1593598209726	1593598209726	OK	 
USER	All Check	36	END	1593598209712	1593598209727
USER	All Check	37	START	1593598209804	1593598209804
REQUEST	37		who are you	1593598209806	1593598209808	OK	 
REQUEST	37		parrot	1593598209810	1593598209810	OK	 
REQUEST	37		send location	1593598209812	1593598209813	OK	 
REQUEST	37		send postback	1593598209815	1593598209816	OK	 
USER	All Check	37	END	1593598209804	1593598209817
USER	All Check	38	START	1593598209884	1593598209884
REQUEST	38		who are you	1593598209885	1593598209887	OK	 
REQUEST	38		parrot	1593598209889	1593598209889	OK	 
REQUEST	38		send location	1593598209891	1593598209892	OK	 
REQUEST	38		send postback	1593598209893	1593598209894	OK	 
USER	All Check	38	END	1593598209884	1593598209895
USER	All Check	39	START	1593598209962	1593598209962
REQUEST	39		who are you	1593598209963	1593598209970	OK	 
REQUEST	39		parrot	1593598209979	1593598209996	OK	 
REQUEST	39		send location	1593598210002	1593598210007	OK	 
REQUEST	39		send postback	1593598210009	1593598210011	OK	 
USER	All Check	39	END	1593598209962	1593598210012
USER	All Check	40	START	1593598210041	1593598210041
REQUEST	40		who are you	1593598210043	1593598210046	OK	 
REQUEST	40		parrot	1593598210047	1593598210048	OK	 
REQUEST	40		send location	1593598210051	1593598210052	OK	 
REQUEST	40		send postback	1593598210053	1593598210054	OK	 
USER	All Check	40	END	1593598210041	1593598210055
USER	All Check	41	START	1593598210123	1593598210123
REQUEST	41		who are you	1593598210125	1593598210127	OK	 
REQUEST	41		parrot	1593598210128	1593598210129	OK	 
REQUEST	41		send location	1593598210131	1593598210132	OK	 
REQUEST	41		send postback	1593598210134	1593598210135	OK	 
USER	All Check	41	END	1593598210123	1593598210136
USER	All Check	42	START	1593598210204	1593598210204
REQUEST	42		who are you	1593598210205	1593598210207	OK	 
REQUEST	42		parrot	1593598210209	1593598210210	OK	 
REQUEST	42		send location	1593598210212	1593598210213	OK	 
REQUEST	42		send postback	1593598210215	1593598210216	OK	 
USER	All Check	42	END	1593598210204	1593598210218
USER	All Check	43	START	1593598210272	1593598210272
REQUEST	43		who are you	1593598210274	1593598210277	OK	 
REQUEST	43		parrot	1593598210278	1593598210279	OK	 
REQUEST	43		send location	1593598210281	1593598210283	OK	 
REQUEST	43		send postback	1593598210285	1593598210286	OK	 
USER	All Check	43	END	1593598210272	1593598210287
USER	All Check	44	START	1593598210344	1593598210344
REQUEST	44		who are you	1593598210345	1593598210348	OK	 
REQUEST	44		parrot	1593598210350	1593598210352	OK	 
REQUEST	44		send location	1593598210353	1593598210354	OK	 
REQUEST	44		send postback	1593598210355	1593598210356	OK	 
USER	All Check	44	END	1593598210344	1593598210357
USER	All Check	45	START	1593598210413	1593598210413
REQUEST	45		who are you	1593598210414	1593598210417	OK	 
REQUEST	45		parrot	1593598210419	1593598210420	OK	 
REQUEST	45		send location	1593598210421	1593598210422	OK	 
REQUEST	45		send postback	1593598210423	1593598210424	OK	 
USER	All Check	45	END	1593598210413	1593598210425
USER	All Check	46	START	1593598210483	1593598210483
REQUEST	46		who are you	1593598210490	1593598210493	OK	 
REQUEST	46		parrot	1593598210494	1593598210496	OK	 
REQUEST	46		send location	1593598210497	1593598210498	OK	 
REQUEST	46		send postback	1593598210500	1593598210501	OK	 
USER	All Check	46	END	1593598210483	1593598210502
USER	All Check	47	START	1593598210553	1593598210553
REQUEST	47		who are you	1593598210555	1593598210557	OK	 
REQUEST	47		parrot	1593598210559	1593598210560	OK	 
REQUEST	47		send location	1593598210561	1593598210562	OK	 
REQUEST	47		send postback	1593598210563	1593598210564	OK	 
USER	All Check	47	END	1593598210553	1593598210565
USER	All Check	48	START	1593598210623	1593598210623
REQUEST	48		who are you	1593598210624	1593598210627	OK	 
REQUEST	48		parrot	1593598210628	1593598210629	OK	 
REQUEST	48		send location	1593598210631	1593598210636	OK	 
REQUEST	48		send postback	1593598210638	1593598210640	OK	 
USER	All Check	48	END	1593598210623	1593598210641
USER	All Check	49	START	1593598210692	1593598210692
REQUEST	49		who are you	1593598210694	1593598210697	OK	 
REQUEST	49		parrot	1593598210698	1593598210699	OK	 
REQUEST	49		send location	1593598210701	1593598210702	OK	 
REQUEST	49		send postback	1593598210704	1593598210705	OK	 
USER	All Check	49	END	1593598210692	1593598210705
USER	All Check	50	START	1593598210751	1593598210751
REQUEST	50		who are you	1593598210753	1593598210755	OK	 
REQUEST	50		parrot	1593598210756	1593598210757	OK	 
REQUEST	50		send location	1593598210759	1593598210760	OK	 
REQUEST	50		send postback	1593598210761	1593598210762	OK	 
USER	All Check	50	END	1593598210751	1593598210763
USER	All Check	51	START	1593598210823	1593598210823
REQUEST	51		who are you	1593598210825	1593598210828	OK	 
REQUEST	51		parrot	1593598210829	1593598210831	OK	 
REQUEST	51		send location	1593598210832	1593598210836	OK	 
REQUEST	51		send postback	1593598210837	1593598210839	OK	 
USER	All Check	51	END	1593598210823	1593598210840
USER	All Check	52	START	1593598210883	1593598210883
REQUEST	52		who are you	1593598210886	1593598210889	OK	 
REQUEST	52		parrot	1593598210890	1593598210891	OK	 
REQUEST	52		send location	1593598210893	1593598210894	OK	 
REQUEST	52		send postback	1593598210895	1593598210896	OK	 
USER	All Check	52	END	1593598210883	1593598210897
USER	All Check	53	START	1593598210943	1593598210943
REQUEST	53		who are you	1593598210945	1593598210948	OK	 
REQUEST	53		parrot	1593598210950	1593598210952	OK	 
REQUEST	53		send location	1593598210953	1593598210955	OK	 
REQUEST	53		send postback	1593598210956	1593598210958	OK	 
USER	All Check	53	END	1593598210943	1593598210959
USER	All Check	54	START	1593598211007	1593598211007
REQUEST	54		who are you	1593598211009	1593598211011	OK	 
REQUEST	54		parrot	1593598211012	1593598211013	OK	 
REQUEST	54		send location	1593598211015	1593598211019	OK	 
REQUEST	54		send postback	1593598211021	1593598211022	OK	 
USER	All Check	54	END	1593598211007	1593598211023
USER	All Check	55	START	1593598211061	1593598211061
REQUEST	55		who are you	1593598211062	1593598211065	OK	 
REQUEST	55		parrot	1593598211067	1593598211068	OK	 
REQUEST	55		send location	1593598211069	1593598211070	OK	 
REQUEST	55		send postback	1593598211071	1593598211072	OK	 
USER	All Check	55	END	1593598211061	1593598211073
USER	All Check	56	START	1593598211121	1593598211121
REQUEST	56		who are you	1593598211123	1593598211128	OK	 
REQUEST	56		parrot	1593598211130	1593598211131	OK	 
REQUEST	56		send location	1593598211134	1593598211135	OK	 
REQUEST	56		send postback	1593598211138	1593598211139	OK	 
USER	All Check	56	END	1593598211121	1593598211140
USER	All Check	57	START	1593598211183	1593598211183
REQUEST	57		who are you	1593598211185	1593598211188	OK	 
REQUEST	57		parrot	1593598211189	1593598211190	OK	 
REQUEST	57		send location	1593598211191	1593598211192	OK	 
REQUEST	57		send postback	1593598211193	1593598211194	OK	 
USER	All Check	57	END	1593598211183	1593598211195
USER	All Check	58	START	1593598211244	1593598211244
REQUEST	58		who are you	1593598211246	1593598211249	OK	 
REQUEST	58		parrot	1593598211251	1593598211252	OK	 
REQUEST	58		send location	1593598211253	1593598211254	OK	 
REQUEST	58		send postback	1593598211255	1593598211256	OK	 
USER	All Check	58	END	1593598211244	1593598211257
USER	All Check	59	START	1593598211304	1593598211304
REQUEST	59		who are you	1593598211306	1593598211308	OK	 
REQUEST	59		parrot	1593598211309	1593598211310	OK	 
REQUEST	59		send location	1593598211312	1593598211313	OK	 
REQUEST	59		send postback	1593598211314	1593598211316	OK	 
USER	All Check	59	END	1593598211304	1593598211317
USER	All Check	60	START	1593598211353	1593598211353
REQUEST	60		who are you	1593598211355	1593598211357	OK	 
REQUEST	60		parrot	1593598211358	1593598211359	OK	 
REQUEST	60		send location	1593598211361	1593598211362	OK	 
REQUEST	60		send postback	1593598211364	1593598211365	OK	 
USER	All Check	60	END	1593598211353	1593598211367
USER	All Check	61	START	1593598211413	1593598211413
REQUEST	61		who are you	1593598211414	1593598211417	OK	 
REQUEST	61		parrot	1593598211419	1593598211420	OK	 
REQUEST	61		send location	1593598211421	1593598211422	OK	 
REQUEST	61		send postback	1593598211423	1593598211424	OK	 
USER	All Check	61	END	1593598211413	1593598211425
USER	All Check	62	START	1593598211464	1593598211464
REQUEST	62		who are you	1593598211466	1593598211469	OK	 
REQUEST	62		parrot	1593598211471	1593598211472	OK	 
REQUEST	62		send location	1593598211473	1593598211474	OK	 
REQUEST	62		send postback	1593598211476	1593598211477	OK	 
USER	All Check	62	END	1593598211464	1593598211478
USER	All Check	63	START	1593598211526	1593598211526
REQUEST	63		who are you	1593598211528	1593598211531	OK	 
REQUEST	63		parrot	1593598211534	1593598211536	OK	 
REQUEST	63		send location	1593598211537	1593598211538	OK	 
REQUEST	63		send postback	1593598211540	1593598211541	OK	 
USER	All Check	63	END	1593598211526	1593598211542
USER	All Check	64	START	1593598211573	1593598211573
REQUEST	64		who are you	1593598211574	1593598211578	OK	 
REQUEST	64		parrot	1593598211579	1593598211581	OK	 
REQUEST	64		send location	1593598211582	1593598211584	OK	 
REQUEST	64		send postback	1593598211586	1593598211588	OK	 
USER	All Check	64	END	1593598211573	1593598211589
USER	All Check	65	START	1593598211624	1593598211624
REQUEST	65		who are you	1593598211625	1593598211628	OK	 
REQUEST	65		parrot	1593598211629	1593598211630	OK	 
REQUEST	65		send location	1593598211631	1593598211632	OK	 
REQUEST	65		send postback	1593598211634	1593598211635	OK	 
USER	All Check	65	END	1593598211624	1593598211636
USER	All Check	66	START	1593598211672	1593598211672
REQUEST	66		who are you	1593598211673	1593598211676	OK	 
REQUEST	66		parrot	1593598211677	1593598211678	OK	 
REQUEST	66		send location	1593598211679	1593598211680	OK	 
REQUEST	66		send postback	1593598211681	1593598211681	OK	 
USER	All Check	66	END	1593598211672	1593598211682
USER	All Check	67	START	1593598211721	1593598211721
REQUEST	67		who are you	1593598211722	1593598211725	OK	 
REQUEST	67		parrot	1593598211726	1593598211727	OK	 
REQUEST	67		send location	1593598211728	1593598211729	OK	 
REQUEST	67		send postback	1593598211730	1593598211731	OK	 
USER	All Check	67	END	1593598211721	1593598211732
USER	All Check	68	START	1593598211772	1593598211772
REQUEST	68		who are you	1593598211774	1593598211776	OK	 
REQUEST	68		parrot	1593598211777	1593598211778	OK	 
REQUEST	68		send location	1593598211779	1593598211780	OK	 
REQUEST	68		send postback	1593598211782	1593598211783	OK	 
USER	All Check	68	END	1593598211772	1593598211784
USER	All Check	69	START	1593598211824	1593598211824
REQUEST	69		who are you	1593598211825	1593598211828	OK	 
REQUEST	69		parrot	1593598211829	1593598211830	OK	 
REQUEST	69		send location	1593598211831	1593598211832	OK	 
REQUEST	69		send postback	1593598211834	1593598211835	OK	 
USER	All Check	69	END	1593598211824	1593598211836
USER	All Check	70	START	1593598211873	1593598211873
REQUEST	70		who are you	1593598211875	1593598211877	OK	 
REQUEST	70		parrot	1593598211878	1593598211879	OK	 
REQUEST	70		send location	1593598211881	1593598211881	OK	 
REQUEST	70		send postback	1593598211882	1593598211884	OK	 
USER	All Check	70	END	1593598211873	1593598211885
USER	All Check	71	START	1593598211924	1593598211924
REQUEST	71		who are you	1593598211925	1593598211928	OK	 
REQUEST	71		parrot	1593598211929	1593598211930	OK	 
REQUEST	71		send location	1593598211932	1593598211933	OK	 
REQUEST	71		send postback	1593598211934	1593598211935	OK	 
USER	All Check	71	END	1593598211924	1593598211936
USER	All Check	72	START	1593598211973	1593598211973
REQUEST	72		who are you	1593598211974	1593598211977	OK	 
REQUEST	72		parrot	1593598211979	1593598211980	OK	 
REQUEST	72		send location	1593598211982	1593598211984	OK	 
REQUEST	72		send postback	1593598211987	1593598211988	OK	 
USER	All Check	72	END	1593598211973	1593598211989
USER	All Check	73	START	1593598212014	1593598212014
REQUEST	73		who are you	1593598212016	1593598212020	OK	 
REQUEST	73		parrot	1593598212021	1593598212022	OK	 
REQUEST	73		send location	1593598212023	1593598212024	OK	 
REQUEST	73		send postback	1593598212025	1593598212026	OK	 
USER	All Check	73	END	1593598212014	1593598212028
USER	All Check	74	START	1593598212063	1593598212063
REQUEST	74		who are you	1593598212064	1593598212066	OK	 
REQUEST	74		parrot	1593598212068	1593598212072	OK	 
REQUEST	74		send location	1593598212073	1593598212074	OK	 
REQUEST	74		send postback	1593598212075	1593598212076	OK	 
USER	All Check	74	END	1593598212063	1593598212077
USER	All Check	75	START	1593598212113	1593598212113
REQUEST	75		who are you	1593598212114	1593598212118	OK	 
REQUEST	75		parrot	1593598212120	1593598212121	OK	 
REQUEST	75		send location	1593598212123	1593598212124	OK	 
REQUEST	75		send postback	1593598212126	1593598212126	OK	 
USER	All Check	75	END	1593598212113	1593598212127
USER	All Check	76	START	1593598212153	1593598212153
REQUEST	76		who are you	1593598212154	1593598212156	OK	 
REQUEST	76		parrot	1593598212157	1593598212158	OK	 
REQUEST	76		send location	1593598212159	1593598212160	OK	 
REQUEST	76		send postback	1593598212161	1593598212162	OK	 
USER	All Check	76	END	1593598212153	1593598212163
USER	All Check	77	START	1593598212204	1593598212204
REQUEST	77		who are you	1593598212206	1593598212209	OK	 
REQUEST	77		parrot	1593598212210	1593598212211	OK	 
REQUEST	77		send location	1593598212213	1593598212214	OK	 
REQUEST	77		send postback	1593598212215	1593598212217	OK	 
USER	All Check	77	END	1593598212204	1593598212218
USER	All Check	78	START	1593598212241	1593598212241
REQUEST	78		who are you	1593598212242	1593598212245	OK	 
REQUEST	78		parrot	1593598212246	1593598212247	OK	 
REQUEST	78		send location	1593598212249	1593598212250	OK	 
REQUEST	78		send postback	1593598212252	1593598212253	OK	 
USER	All Check	78	END	1593598212241	1593598212254
USER	All Check	79	START	1593598212293	1593598212293
REQUEST	79		who are you	1593598212294	1593598212297	OK	 
REQUEST	79		parrot	1593598212298	1593598212300	OK	 
REQUEST	79		send location	1593598212301	1593598212302	OK	 
REQUEST	79		send postback	1593598212304	1593598212305	OK	 
USER	All Check	79	END	1593598212293	1593598212306
USER	All Check	80	START	1593598212333	1593598212333
REQUEST	80		who are you	1593598212335	1593598212337	OK	 
REQUEST	80		parrot	1593598212339	1593598212339	OK	 
REQUEST	80		send location	1593598212341	1593598212341	OK	 
REQUEST	80		send postback	1593598212343	1593598212344	OK	 
USER	All Check	80	END	1593598212333	1593598212345
USER	All Check	81	START	1593598212373	1593598212373
REQUEST	81		who are you	1593598212374	1593598212377	OK	 
REQUEST	81		parrot	1593598212378	1593598212379	OK	 
REQUEST	81		send location	1593598212380	1593598212381	OK	 
REQUEST	81		send postback	1593598212383	1593598212384	OK	 
USER	All Check	81	END	1593598212373	1593598212385
USER	All Check	82	START	1593598212423	1593598212423
REQUEST	82		who are you	1593598212425	1593598212426	OK	 
REQUEST	82		parrot	1593598212427	1593598212428	OK	 
REQUEST	82		send location	1593598212429	1593598212430	OK	 
REQUEST	82		send postback	1593598212432	1593598212433	OK	 
USER	All Check	82	END	1593598212423	1593598212434
USER	All Check	83	START	1593598212463	1593598212463
REQUEST	83		who are you	1593598212465	1593598212468	OK	 
REQUEST	83		parrot	1593598212469	1593598212470	OK	 
REQUEST	83		send location	1593598212472	1593598212472	OK	 
REQUEST	83		send postback	1593598212474	1593598212474	OK	 
USER	All Check	83	END	1593598212463	1593598212475
USER	All Check	84	START	1593598212504	1593598212504
REQUEST	84		who are you	1593598212506	1593598212508	OK	 
REQUEST	84		parrot	1593598212509	1593598212510	OK	 
REQUEST	84		send location	1593598212511	1593598212512	OK	 
REQUEST	84		send postback	1593598212513	1593598212514	OK	 
USER	All Check	84	END	1593598212504	1593598212515
USER	All Check	85	START	1593598212543	1593598212543
REQUEST	85		who are you	1593598212545	1593598212548	OK	 
REQUEST	85		parrot	1593598212553	1593598212557	OK	 
REQUEST	85		send location	1593598212559	1593598212560	OK	 
REQUEST	85		send postback	1593598212561	1593598212561	OK	 
USER	All Check	85	END	1593598212543	1593598212562
USER	All Check	86	START	1593598212583	1593598212583
REQUEST	86		who are you	1593598212586	1593598212588	OK	 
REQUEST	86		parrot	1593598212590	1593598212590	OK	 
REQUEST	86		send location	1593598212592	1593598212593	OK	 
REQUEST	86		send postback	1593598212595	1593598212595	OK	 
USER	All Check	86	END	1593598212583	1593598212596
USER	All Check	87	START	1593598212622	1593598212622
REQUEST	87		who are you	1593598212623	1593598212626	OK	 
