RUN	linebot.LineBotSimulation	linebotsimulation	1593579734491	 	3.3.1
USER	All Check	13	END	1593579743549	1593579743568
USER	All Check	14	START	1593579743788	1593579743788
REQUEST	14		healthy	1593579743789	1593579743791	OK	 
REQUEST	14		who are you	1593579743793	1593579743795	OK	 
REQUEST	14		parrot	1593579743797	1593579743799	OK	 
REQUEST	14		send location	1593579743802	1593579743803	OK	 
REQUEST	14		send postback	1593579743806	1593579743808	OK	 
USER	All Check	14	END	1593579743788	1593579743809
USER	All Check	15	START	1593579744020	1593579744020
REQUEST	15		healthy	1593579744022	1593579744024	OK	 
REQUEST	15		who are you	1593579744025	1593579744027	OK	 
REQUEST	15		parrot	1593579744029	1593579744031	OK	 
REQUEST	15		send location	1593579744034	1593579744036	OK	 
REQUEST	15		send postback	1593579744039	1593579744040	OK	 
USER	All Check	15	END	1593579744020	1593579744042
USER	All Check	16	START	1593579744229	1593579744229
REQUEST	16		healthy	1593579744230	1593579744232	OK	 
REQUEST	16		who are you	1593579744234	1593579744235	OK	 
REQUEST	16		parrot	1593579744237	1593579744238	OK	 
REQUEST	16		send location	1593579744241	1593579744242	OK	 
REQUEST	16		send postback	1593579744244	1593579744245	OK	 
USER	All Check	16	END	1593579744229	1593579744247
USER	All Check	17	START	1593579744428	1593579744428
REQUEST	17		healthy	1593579744429	1593579744432	OK	 
REQUEST	17		who are you	1593579744434	1593579744435	OK	 
REQUEST	17		parrot	1593579744437	1593579744439	OK	 
REQUEST	17		send location	1593579744442	1593579744444	OK	 
REQUEST	17		send postback	1593579744447	1593579744449	OK	 
USER	All Check	17	END	1593579744428	1593579744451
USER	All Check	18	START	1593579744620	1593579744620
REQUEST	18		healthy	1593579744622	1593579744624	OK	 
REQUEST	18		who are you	1593579744626	1593579744627	OK	 
REQUEST	18		parrot	1593579744628	1593579744629	OK	 
REQUEST	18		send location	1593579744631	1593579744632	OK	 
REQUEST	18		send postback	1593579744635	1593579744637	OK	 
USER	All Check	18	END	1593579744620	1593579744639
USER	All Check	19	START	1593579744809	1593579744809
REQUEST	19		healthy	1593579744810	1593579744813	OK	 
REQUEST	19		who are you	1593579744815	1593579744816	OK	 
REQUEST	19		parrot	1593579744818	1593579744819	OK	 
REQUEST	19		send location	1593579744821	1593579744822	OK	 
REQUEST	19		send postback	1593579744824	1593579744825	OK	 
USER	All Check	19	END	1593579744809	1593579744827
USER	All Check	20	START	1593579744978	1593579744978
REQUEST	20		healthy	1593579744979	1593579744982	OK	 
REQUEST	20		who are you	1593579744984	1593579744985	OK	 
REQUEST	20		parrot	1593579744987	1593579744989	OK	 
REQUEST	20		send location	1593579744991	1593579744992	OK	 
REQUEST	20		send postback	1593579744994	1593579744995	OK	 
USER	All Check	20	END	1593579744978	1593579744997
USER	All Check	21	START	1593579745148	1593579745148
REQUEST	21		healthy	1593579745150	1593579745152	OK	 
REQUEST	21		who are you	1593579745154	1593579745156	OK	 
REQUEST	21		parrot	1593579745158	1593579745159	OK	 
REQUEST	21		send location	1593579745161	1593579745162	OK	 
REQUEST	21		send postback	1593579745164	1593579745165	OK	 
USER	All Check	21	END	1593579745148	1593579745167
USER	All Check	22	START	1593579745309	1593579745309
REQUEST	22		healthy	1593579745310	1593579745313	OK	 
REQUEST	22		who are you	1593579745316	1593579745317	OK	 
REQUEST	22		parrot	1593579745319	1593579745320	OK	 
REQUEST	22		send location	1593579745323	1593579745324	OK	 
REQUEST	22		send postback	1593579745326	1593579745326	OK	 
USER	All Check	22	END	1593579745309	1593579745327
USER	All Check	23	START	1593579745459	1593579745459
REQUEST	23		healthy	1593579745459	1593579745462	OK	 
REQUEST	23		who are you	1593579745464	1593579745465	OK	 
REQUEST	23		parrot	1593579745467	1593579745468	OK	 
REQUEST	23		send location	1593579745470	1593579745472	OK	 
REQUEST	23		send postback	1593579745475	1593579745476	OK	 
USER	All Check	23	END	1593579745459	1593579745478
USER	All Check	24	START	1593579745609	1593579745609
REQUEST	24		healthy	1593579745610	1593579745612	OK	 
REQUEST	24		who are you	1593579745614	1593579745615	OK	 
REQUEST	24		parrot	1593579745617	1593579745618	OK	 
REQUEST	24		send location	1593579745619	1593579745620	OK	 
REQUEST	24		send postback	1593579745622	1593579745623	OK	 
USER	All Check	24	END	1593579745609	1593579745624
USER	All Check	25	START	1593579745751	1593579745751
REQUEST	25		healthy	1593579745752	1593579745756	OK	 
REQUEST	25		who are you	1593579745757	1593579745758	OK	 
REQUEST	25		parrot	1593579745760	1593579745761	OK	 
REQUEST	25		send location	1593579745762	1593579745764	OK	 
REQUEST	25		send postback	1593579745765	1593579745766	OK	 
USER	All Check	25	END	1593579745751	1593579745767
USER	All Check	26	START	1593579745889	1593579745889
REQUEST	26		healthy	1593579745890	1593579745893	OK	 
REQUEST	26		who are you	1593579745894	1593579745895	OK	 
REQUEST	26		parrot	1593579745897	1593579745898	OK	 
REQUEST	26		send location	1593579745900	1593579745901	OK	 
REQUEST	26		send postback	1593579745903	1593579745904	OK	 
USER	All Check	26	END	1593579745889	1593579745905
USER	All Check	27	START	1593579746029	1593579746029
REQUEST	27		healthy	1593579746030	1593579746033	OK	 
REQUEST	27		who are you	1593579746034	1593579746035	OK	 
REQUEST	27		parrot	1593579746037	1593579746038	OK	 
REQUEST	27		send location	1593579746040	1593579746041	OK	 
REQUEST	27		send postback	1593579746042	1593579746043	OK	 
USER	All Check	27	END	1593579746029	1593579746044
USER	All Check	28	START	1593579746159	1593579746159
REQUEST	28		healthy	1593579746160	1593579746162	OK	 
REQUEST	28		who are you	1593579746164	1593579746165	OK	 
REQUEST	28		parrot	1593579746167	1593579746168	OK	 
REQUEST	28		send location	1593579746170	1593579746171	OK	 
REQUEST	28		send postback	1593579746173	1593579746174	OK	 
USER	All Check	28	END	1593579746159	1593579746175
USER	All Check	29	START	1593579746278	1593579746278
REQUEST	29		healthy	1593579746279	1593579746282	OK	 
REQUEST	29		who are you	1593579746284	1593579746285	OK	 
REQUEST	29		parrot	1593579746286	1593579746287	OK	 
REQUEST	29		send location	1593579746289	1593579746291	OK	 
REQUEST	29		send postback	1593579746293	1593579746294	OK	 
USER	All Check	29	END	1593579746278	1593579746296
USER	All Check	30	START	1593579746409	1593579746409
REQUEST	30		healthy	1593579746410	1593579746413	OK	 
REQUEST	30		who are you	1593579746414	1593579746415	OK	 
REQUEST	30		parrot	1593579746417	1593579746418	OK	 
REQUEST	30		send location	1593579746420	1593579746422	OK	 
REQUEST	30		send postback	1593579746424	1593579746425	OK	 
USER	All Check	30	END	1593579746409	1593579746426
USER	All Check	31	START	1593579746520	1593579746520
REQUEST	31		healthy	1593579746521	1593579746524	OK	 
REQUEST	31		who are you	1593579746526	1593579746527	OK	 
REQUEST	31		parrot	1593579746528	1593579746529	OK	 
REQUEST	31		send location	1593579746531	1593579746532	OK	 
REQUEST	31		send postback	1593579746533	1593579746534	OK	 
USER	All Check	31	END	1593579746520	1593579746535
USER	All Check	32	START	1593579746639	1593579746639
REQUEST	32		healthy	1593579746640	1593579746642	OK	 
REQUEST	32		who are you	1593579746644	1593579746644	OK	 
REQUEST	32		parrot	1593579746646	1593579746647	OK	 
REQUEST	32		send location	1593579746649	1593579746650	OK	 
REQUEST	32		send postback	1593579746652	1593579746654	OK	 
USER	All Check	32	END	1593579746639	1593579746655
USER	All Check	33	START	1593579746749	1593579746749
REQUEST	33		healthy	1593579746750	1593579746752	OK	 
REQUEST	33		who are you	1593579746754	1593579746755	OK	 
REQUEST	33		parrot	1593579746756	1593579746757	OK	 
REQUEST	33		send location	1593579746759	1593579746760	OK	 
REQUEST	33		send postback	1593579746761	1593579746762	OK	 
USER	All Check	33	END	1593579746749	1593579746763
USER	All Check	34	START	1593579746859	1593579746859
REQUEST	34		healthy	1593579746860	1593579746863	OK	 
REQUEST	34		who are you	1593579746865	1593579746866	OK	 
REQUEST	34		parrot	1593579746867	1593579746868	OK	 
REQUEST	34		send location	1593579746869	1593579746870	OK	 
REQUEST	34		send postback	1593579746872	1593579746873	OK	 
USER	All Check	34	END	1593579746859	1593579746874
USER	All Check	35	START	1593579746968	1593579746968
REQUEST	35		healthy	1593579746970	1593579746972	OK	 
REQUEST	35		who are you	1593579746975	1593579746976	OK	 
REQUEST	35		parrot	1593579746979	1593579746980	OK	 
REQUEST	35		send location	1593579746982	1593579746983	OK	 
REQUEST	35		send postback	1593579746984	1593579746985	OK	 
USER	All Check	35	END	1593579746968	1593579746986
USER	All Check	36	START	1593579747069	1593579747069
REQUEST	36		healthy	1593579747070	1593579747073	OK	 
REQUEST	36		who are you	1593579747074	1593579747075	OK	 
REQUEST	36		parrot	1593579747076	1593579747077	OK	 
REQUEST	36		send location	1593579747079	1593579747080	OK	 
REQUEST	36		send postback	1593579747081	1593579747082	OK	 
USER	All Check	36	END	1593579747069	1593579747083
USER	All Check	37	START	1593579747170	1593579747170
REQUEST	37		healthy	1593579747171	1593579747174	OK	 
REQUEST	37		who are you	1593579747175	1593579747176	OK	 
REQUEST	37		parrot	1593579747177	1593579747178	OK	 
REQUEST	37		send location	1593579747180	1593579747181	OK	 
REQUEST	37		send postback	1593579747182	1593579747183	OK	 
USER	All Check	37	END	1593579747170	1593579747184
USER	All Check	38	START	1593579747270	1593579747270
REQUEST	38		healthy	1593579747272	1593579747274	OK	 
REQUEST	38		who are you	1593579747275	1593579747276	OK	 
REQUEST	38		parrot	1593579747277	1593579747278	OK	 
REQUEST	38		send location	1593579747280	1593579747281	OK	 
REQUEST	38		send postback	1593579747282	1593579747283	OK	 
USER	All Check	38	END	1593579747270	1593579747284
USER	All Check	39	START	1593579747369	1593579747369
REQUEST	39		healthy	1593579747369	1593579747372	OK	 
REQUEST	39		who are you	1593579747374	1593579747375	OK	 
REQUEST	39		parrot	1593579747377	1593579747378	OK	 
REQUEST	39		send location	1593579747379	1593579747380	OK	 
REQUEST	39		send postback	1593579747381	1593579747382	OK	 
USER	All Check	39	END	1593579747369	1593579747383
USER	All Check	40	START	1593579747470	1593579747470
REQUEST	40		healthy	1593579747471	1593579747474	OK	 
REQUEST	40		who are you	1593579747477	1593579747478	OK	 
REQUEST	40		parrot	1593579747480	1593579747483	OK	 
REQUEST	40		send location	1593579747485	1593579747487	OK	 
REQUEST	40		send postback	1593579747489	1593579747490	OK	 
USER	All Check	40	END	1593579747470	1593579747491
USER	All Check	41	START	1593579747560	1593579747560
REQUEST	41		healthy	1593579747561	1593579747563	OK	 
REQUEST	41		who are you	1593579747565	1593579747566	OK	 
REQUEST	41		parrot	1593579747568	1593579747569	OK	 
REQUEST	41		send location	1593579747571	1593579747572	OK	 
REQUEST	41		send postback	1593579747574	1593579747575	OK	 
USER	All Check	41	END	1593579747560	1593579747576
USER	All Check	42	START	1593579747649	1593579747649
REQUEST	42		healthy	1593579747650	1593579747653	OK	 
REQUEST	42		who are you	1593579747654	1593579747655	OK	 
REQUEST	42		parrot	1593579747657	1593579747658	OK	 
REQUEST	42		send location	1593579747659	1593579747661	OK	 
REQUEST	42		send postback	1593579747662	1593579747663	OK	 
USER	All Check	42	END	1593579747649	1593579747664
USER	All Check	43	START	1593579747739	1593579747739
REQUEST	43		healthy	1593579747740	1593579747742	OK	 
REQUEST	43		who are you	1593579747743	1593579747744	OK	 
REQUEST	43		parrot	1593579747745	1593579747746	OK	 
REQUEST	43		send location	1593579747748	1593579747749	OK	 
REQUEST	43		send postback	1593579747750	1593579747751	OK	 
USER	All Check	43	END	1593579747739	1593579747753
USER	All Check	44	START	1593579747830	1593579747830
REQUEST	44		healthy	1593579747831	1593579747834	OK	 
REQUEST	44		who are you	1593579747835	1593579747836	OK	 
REQUEST	44		parrot	1593579747837	1593579747838	OK	 
REQUEST	44		send location	1593579747839	1593579747840	OK	 
REQUEST	44		send postback	1593579747842	1593579747843	OK	 
USER	All Check	44	END	1593579747830	1593579747843
USER	All Check	45	START	1593579747909	1593579747909
REQUEST	45		healthy	1593579747910	1593579747912	OK	 
REQUEST	45		who are you	1593579747914	1593579747915	OK	 
REQUEST	45		parrot	1593579747916	1593579747917	OK	 
REQUEST	45		send location	1593579747919	1593579747920	OK	 
REQUEST	45		send postback	1593579747921	1593579747922	OK	 
USER	All Check	45	END	1593579747909	1593579747923
USER	All Check	46	START	1593579748000	1593579748000
REQUEST	46		healthy	1593579748001	1593579748004	OK	 
REQUEST	46		who are you	1593579748005	1593579748006	OK	 
REQUEST	46		parrot	1593579748007	1593579748008	OK	 
REQUEST	46		send location	1593579748009	1593579748010	OK	 
REQUEST	46		send postback	1593579748011	1593579748012	OK	 
USER	All Check	46	END	1593579748000	1593579748013
USER	All Check	47	START	1593579748079	1593579748079
REQUEST	47		healthy	1593579748080	1593579748083	OK	 
REQUEST	47		who are you	1593579748084	1593579748085	OK	 
REQUEST	47		parrot	1593579748086	1593579748087	OK	 
REQUEST	47		send location	1593579748088	1593579748089	OK	 
REQUEST	47		send postback	1593579748090	1593579748091	OK	 
USER	All Check	47	END	1593579748079	1593579748092
USER	All Check	48	START	1593579748159	1593579748159
REQUEST	48		healthy	1593579748160	1593579748163	OK	 
REQUEST	48		who are you	1593579748164	1593579748165	OK	 
REQUEST	48		parrot	1593579748167	1593579748168	OK	 
REQUEST	48		send location	1593579748169	1593579748170	OK	 
REQUEST	48		send postback	1593579748172	1593579748172	OK	 
USER	All Check	48	END	1593579748159	1593579748173
USER	All Check	49	START	1593579748239	1593579748239
REQUEST	49		healthy	1593579748239	1593579748241	OK	 
REQUEST	49		who are you	1593579748242	1593579748243	OK	 
REQUEST	49		parrot	1593579748244	1593579748245	OK	 
REQUEST	49		send location	1593579748246	1593579748247	OK	 
REQUEST	49		send postback	1593579748249	1593579748250	OK	 
USER	All Check	49	END	1593579748239	1593579748251
USER	All Check	50	START	1593579748320	1593579748320
REQUEST	50		healthy	1593579748321	1593579748323	OK	 
REQUEST	50		who are you	1593579748324	1593579748325	OK	 
REQUEST	50		parrot	1593579748326	1593579748327	OK	 
REQUEST	50		send location	1593579748329	1593579748330	OK	 
REQUEST	50		send postback	1593579748331	1593579748332	OK	 
USER	All Check	50	END	1593579748320	1593579748333
USER	All Check	51	START	1593579748401	1593579748401
REQUEST	51		healthy	1593579748402	1593579748404	OK	 
REQUEST	51		who are you	1593579748405	1593579748406	OK	 
REQUEST	51		parrot	1593579748408	1593579748409	OK	 
REQUEST	51		send location	1593579748410	1593579748411	OK	 
REQUEST	51		send postback	1593579748413	1593579748414	OK	 
USER	All Check	51	END	1593579748401	1593579748415
USER	All Check	52	START	1593579748468	1593579748468
REQUEST	52		healthy	1593579748470	1593579748473	OK	 
REQUEST	52		who are you	1593579748474	1593579748475	OK	 
REQUEST	52		parrot	1593579748476	1593579748477	OK	 
REQUEST	52		send location	1593579748479	1593579748480	OK	 
REQUEST	52		send postback	1593579748482	1593579748483	OK	 
USER	All Check	52	END	1593579748468	1593579748484
USER	All Check	53	START	1593579748549	1593579748549
REQUEST	53		healthy	1593579748550	1593579748553	OK	 
REQUEST	53		who are you	1593579748553	1593579748554	OK	 
REQUEST	53		parrot	1593579748556	1593579748556	OK	 
REQUEST	53		send location	1593579748558	1593579748559	OK	 
REQUEST	53		send postback	1593579748560	1593579748560	OK	 
USER	All Check	53	END	1593579748549	1593579748561
USER	All Check	54	START	1593579748620	1593579748620
REQUEST	54		healthy	1593579748620	1593579748622	OK	 
REQUEST	54		who are you	1593579748623	1593579748624	OK	 
REQUEST	54		parrot	1593579748625	1593579748626	OK	 
REQUEST	54		send location	1593579748628	1593579748629	OK	 
REQUEST	54		send postback	1593579748630	1593579748631	OK	 
USER	All Check	54	END	1593579748620	1593579748632
USER	All Check	55	START	1593579748699	1593579748699
REQUEST	55		healthy	1593579748700	1593579748702	OK	 
REQUEST	55		who are you	1593579748704	1593579748705	OK	 
REQUEST	55		parrot	1593579748706	1593579748707	OK	 
REQUEST	55		send location	1593579748708	1593579748709	OK	 
REQUEST	55		send postback	1593579748710	1593579748711	OK	 
USER	All Check	55	END	1593579748699	1593579748712
USER	All Check	56	START	1593579748769	1593579748769
REQUEST	56		healthy	1593579748770	1593579748773	OK	 
REQUEST	56		who are you	1593579748774	1593579748775	OK	 
REQUEST	56		parrot	1593579748776	1593579748777	OK	 
REQUEST	56		send location	1593579748778	1593579748780	OK	 
REQUEST	56		send postback	1593579748782	1593579748782	OK	 
USER	All Check	56	END	1593579748769	1593579748783
USER	All Check	57	START	1593579748839	1593579748839
REQUEST	57		healthy	1593579748840	1593579748842	OK	 
REQUEST	57		who are you	1593579748844	1593579748845	OK	 
REQUEST	57		parrot	1593579748846	1593579748847	OK	 
REQUEST	57		send location	1593579748849	1593579748851	OK	 
REQUEST	57		send postback	1593579748853	1593579748854	OK	 
USER	All Check	57	END	1593579748839	1593579748855
USER	All Check	58	START	1593579748909	1593579748909
REQUEST	58		healthy	1593579748910	1593579748912	OK	 
REQUEST	58		who are you	1593579748913	1593579748914	OK	 
REQUEST	58		parrot	1593579748916	1593579748916	OK	 
REQUEST	58		send location	1593579748918	1593579748919	OK	 
REQUEST	58		send postback	1593579748920	1593579748921	OK	 
USER	All Check	58	END	1593579748909	1593579748921
USER	All Check	59	START	1593579748978	1593579748978
REQUEST	59		healthy	1593579748979	1593579748982	OK	 
REQUEST	59		who are you	1593579748983	1593579748984	OK	 
REQUEST	59		parrot	1593579748986	1593579748987	OK	 
REQUEST	59		send location	1593579748988	1593579748990	OK	 
REQUEST	59		send postback	1593579748991	1593579748992	OK	 
USER	All Check	59	END	1593579748978	1593579748993
USER	All Check	60	START	1593579749039	1593579749039
REQUEST	60		healthy	1593579749040	1593579749042	OK	 
REQUEST	60		who are you	1593579749043	1593579749044	OK	 
REQUEST	60		parrot	1593579749046	1593579749046	OK	 
REQUEST	60		send location	1593579749048	1593579749049	OK	 
REQUEST	60		send postback	1593579749050	1593579749051	OK	 
USER	All Check	60	END	1593579749039	1593579749052
USER	All Check	61	START	1593579749109	1593579749109
REQUEST	61		healthy	1593579749110	1593579749111	OK	 
REQUEST	61		who are you	1593579749112	1593579749113	OK	 
REQUEST	61		parrot	1593579749114	1593579749115	OK	 
REQUEST	61		send location	1593579749117	1593579749118	OK	 
REQUEST	61		send postback	1593579749120	1593579749121	OK	 
USER	All Check	61	END	1593579749109	1593579749122
USER	All Check	62	START	1593579749179	1593579749179
REQUEST	62		healthy	1593579749180	1593579749182	OK	 
REQUEST	62		who are you	1593579749183	1593579749184	OK	 
REQUEST	62		parrot	1593579749185	1593579749186	OK	 
REQUEST	62		send location	1593579749187	1593579749188	OK	 
REQUEST	62		send postback	1593579749189	1593579749190	OK	 
USER	All Check	62	END	1593579749179	1593579749191
USER	All Check	63	START	1593579749240	1593579749240
REQUEST	63		healthy	1593579749241	1593579749243	OK	 
REQUEST	63		who are you	1593579749244	1593579749245	OK	 
REQUEST	63		parrot	1593579749246	1593579749247	OK	 
REQUEST	63		send location	1593579749249	1593579749250	OK	 
REQUEST	63		send postback	1593579749251	1593579749252	OK	 
USER	All Check	63	END	1593579749240	1593579749253
USER	All Check	64	START	1593579749299	1593579749299
REQUEST	64		healthy	1593579749300	1593579749302	OK	 
REQUEST	64		who are you	1593579749303	1593579749304	OK	 
REQUEST	64		parrot	1593579749305	1593579749306	OK	 
REQUEST	64		send location	1593579749307	1593579749308	OK	 
REQUEST	64		send postback	1593579749310	1593579749311	OK	 
USER	All Check	64	END	1593579749299	1593579749312
USER	All Check	65	START	1593579749368	1593579749368
REQUEST	65		healthy	1593579749369	1593579749372	OK	 
REQUEST	65		who are you	1593579749373	1593579749374	OK	 
REQUEST	65		parrot	1593579749375	1593579749376	OK	 
REQUEST	65		send location	1593579749377	1593579749378	OK	 
REQUEST	65		send postback	1593579749379	1593579749380	OK	 
USER	All Check	65	END	1593579749368	1593579749381
USER	All Check	66	START	1593579749429	1593579749429
REQUEST	66		healthy	1593579749430	1593579749432	OK	 
REQUEST	66		who are you	1593579749433	1593579749434	OK	 
REQUEST	66		parrot	1593579749435	1593579749436	OK	 
REQUEST	66		send location	1593579749437	1593579749438	OK	 
REQUEST	66		send postback	1593579749439	1593579749440	OK	 
USER	All Check	66	END	1593579749429	1593579749441
USER	All Check	67	START	1593579749488	1593579749488
REQUEST	67		healthy	1593579749488	1593579749491	OK	 
REQUEST	67		who are you	1593579749492	1593579749493	OK	 
REQUEST	67		parrot	1593579749494	1593579749495	OK	 
REQUEST	67		send location	1593579749497	1593579749498	OK	 
REQUEST	67		send postback	1593579749499	1593579749500	OK	 
USER	All Check	67	END	1593579749488	1593579749502
USER	All Check	68	START	1593579749550	1593579749550
REQUEST	68		healthy	1593579749551	1593579749554	OK	 
REQUEST	68		who are you	1593579749555	1593579749556	OK	 
REQUEST	68		parrot	1593579749557	1593579749558	OK	 
REQUEST	68		send location	1593579749559	1593579749560	OK	 
REQUEST	68		send postback	1593579749561	1593579749562	OK	 
USER	All Check	68	END	1593579749550	1593579749563
USER	All Check	69	START	1593579749610	1593579749610
REQUEST	69		healthy	1593579749611	1593579749613	OK	 
REQUEST	69		who are you	1593579749615	1593579749616	OK	 
REQUEST	69		parrot	1593579749617	1593579749618	OK	 
REQUEST	69		send location	1593579749619	1593579749620	OK	 
REQUEST	69		send postback	1593579749621	1593579749622	OK	 
USER	All Check	69	END	1593579749610	1593579749622
USER	All Check	70	START	1593579749670	1593579749670
REQUEST	70		healthy	1593579749671	1593579749674	OK	 
REQUEST	70		who are you	1593579749675	1593579749676	OK	 
REQUEST	70		parrot	1593579749677	1593579749678	OK	 
REQUEST	70		send location	1593579749679	1593579749680	OK	 
REQUEST	70		send postback	1593579749681	1593579749682	OK	 
USER	All Check	70	END	1593579749670	1593579749683
USER	All Check	71	START	1593579749729	1593579749729
REQUEST	71		healthy	1593579749730	1593579749732	OK	 
REQUEST	71		who are you	1593579749733	1593579749734	OK	 
REQUEST	71		parrot	1593579749735	1593579749736	OK	 
REQUEST	71		send location	1593579749738	1593579749740	OK	 
REQUEST	71		send postback	1593579749741	1593579749742	OK	 
USER	All Check	71	END	1593579749729	1593579749743
USER	All Check	72	START	1593579749788	1593579749788
REQUEST	72		healthy	1593579749788	1593579749791	OK	 
REQUEST	72		who are you	1593579749792	1593579749793	OK	 
REQUEST	72		parrot	1593579749794	1593579749795	OK	 
REQUEST	72		send location	1593579749796	1593579749797	OK	 
REQUEST	72		send postback	1593579749798	1593579749799	OK	 
USER	All Check	72	END	1593579749788	1593579749800
USER	All Check	73	START	1593579749839	1593579749839
REQUEST	73		healthy	1593579749840	1593579749842	OK	 
REQUEST	73		who are you	1593579749844	1593579749844	OK	 
REQUEST	73		parrot	1593579749845	1593579749846	OK	 
REQUEST	73		send location	1593579749847	1593579749848	OK	 
REQUEST	73		send postback	1593579749850	1593579749851	OK	 
USER	All Check	73	END	1593579749839	1593579749851
USER	All Check	74	START	1593579749900	1593579749900
REQUEST	74		healthy	1593579749901	1593579749904	OK	 
